"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway366",3.69337825735391e-06,5.95104923076923e-05,"5.16e-05",0.000117406733333333,"0.0001123395","PRJEB27928",3.69337825735391e-06,2.96762988001189e-05,"CRC","PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase."
"Pathway368",0.024232107934019,1.85798964615385e-05,"1.66e-05",2.3249323e-05,"2.186615e-05","PRJEB27928",0.024232107934019,0.0466911347996951,"Nodiff","PWY.7003..glycerol.degradation.to.butanol"
"Pathway369",1.04493555672611e-06,1.86213215384615e-06,"0",6.49677911666667e-06,"2.16822e-07","PRJEB27928",1.04493555672611e-06,1.15185919508878e-05,"CRC","PWY.7007..methyl.ketone.biosynthesis"
"Pathway37",0.232207643486295,3.50824615384615e-06,"0",7.0815e-07,"0","PRJEB27928",0.232207643486295,0.316282824748574,"Nodiff","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis"
"Pathway370",0.522166381450547,5.80047692307692e-06,"0",1.88683833333333e-06,"0","PRJEB27928",0.522166381450547,0.582147838407637,"Nodiff","PWY.7013..L.1.2.propanediol.degradation"
"Pathway371",0.30544804067441,0,"0",1.18666666666667e-07,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.7031..protein.N.glycosylation..bacterial."
"Pathway373",0.451075142131708,5.99202046153846e-07,"0",5.57998961666667e-07,"0","PRJEB27928",0.451075142131708,0.512732895372733,"Nodiff","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule"
"Pathway378",0.0555060144808929,0.0006821702,"0.000678843",0.000623526,"0.000633727","PRJEB27928",0.0555060144808929,0.0923152661892745,"Nodiff","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."
"Pathway379",0.0662150922238411,3.15463076923077e-06,"6.69e-07",2.44975e-06,"0","PRJEB27928",0.0662150922238411,0.108502157825589,"Nodiff","PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type"
"Pathway38",0.0290161957933442,1.14268769230769e-05,"0",4.90075e-06,"0","PRJEB27928",0.0290161957933442,0.0547955251236859,"Nodiff","ENTBACSYN.PWY..enterobactin.biosynthesis"
"Pathway380",0.161572329593133,6.64087538461538e-06,"8.39e-08",4.90616666666667e-06,"0","PRJEB27928",0.161572329593133,0.234205762162523,"Nodiff","PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type"
"Pathway381",0.344783405090221,5.47692307692308e-08,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","PWY.7118..chitin.degradation.to.ethanol"
"Pathway382",0.0358290822760981,0,"0",1.996468e-07,"0","PRJEB27928",0.0358290822760981,0.0643294886320852,"Nodiff","PWY.7165..L.ascorbate.biosynthesis.VI..engineered.pathway."
"Pathway383",0.00281513469577075,0.000140712969230769,"0.000139304",0.0001698894,"0.0001665915","PRJEB27928",0.00281513469577075,0.00758166957838259,"CRC","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I"
"Pathway384",1.85262433609384e-05,0.000142883292307692,"0.000145141",0.000172696241666667,"0.0001779065","PRJEB27928",1.85262433609384e-05,0.000105800474133552,"CRC","PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway385",7.31858171824646e-05,0.000115377430769231,"0.000113553",0.0001698986,"0.00018022","PRJEB27928",7.31858171824646e-05,0.000318257590316406,"CRC","PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"
"Pathway386",0.00485113562261338,0.000108108076923077,"0.000111671",0.000135289453333333,"0.0001298675","PRJEB27928",0.00485113562261338,0.0110549917553786,"Nodiff","PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation"
"Pathway387",0.00342464459004775,9.81501538461538e-06,"4.93e-06",8.144045e-06,"0","PRJEB27928",0.00342464459004775,0.00846083470503983,"Ctl","PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV"
"Pathway388",0.00652059497682129,0.000135502523076923,"0.000120135",0.000168910733333333,"0.000169076","PRJEB27928",0.00652059497682129,0.0141778074266665,"Nodiff","PWY.7199..pyrimidine.deoxyribonucleosides.salvage"
"Pathway389",0.00576400508220518,1.21538461538462e-07,"0",1.10868218333333e-06,"0","PRJEB27928",0.00576400508220518,0.0128059340072185,"Nodiff","PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage"
"Pathway39",0.30544804067441,0,"0",1.77266666666667e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","ERGOSTEROL.SYN.PWY..superpathway.of.ergosterol.biosynthesis.I"
"Pathway390",0.00278745671164507,6.69535384615385e-06,"2.91e-07",5.1428e-06,"0","PRJEB27928",0.00278745671164507,0.0075500256075415,"Ctl","PWY.7204..pyridoxal.5..phosphate.salvage.II..plants."
"Pathway391",2.75289077605229e-05,0.00017923,"0.000167693",0.0002509234,"0.000239618","PRJEB27928",2.75289077605229e-05,0.000149018781464249,"CRC","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"
"Pathway392",4.87437760716279e-05,8.78386153846154e-06,"4.4e-06",3.53726666666667e-06,"0","PRJEB27928",4.87437760716279e-05,0.000224316018038365,"Ctl","PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation"
"Pathway393",0.00320271819541625,1.24912153846154e-05,"6.81e-06",9.79308333333333e-06,"0","PRJEB27928",0.00320271819541625,0.00829095749906382,"Ctl","PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP"
"Pathway394",0.000327395715023944,0.000110946692307692,"0.00010532",0.00013950235,"0.00014357","PRJEB27928",0.000327395715023944,0.00115810126060709,"CRC","PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis"
"Pathway395",0.520187451723909,1.38033538461538e-08,"0",3.58748833333333e-08,"0","PRJEB27928",0.520187451723909,0.581530311597012,"Nodiff","PWY.7218..photosynthetic.3.hydroxybutanoate.biosynthesis..engineered."
"Pathway396",0.000536906148302716,0.000919958446153846,"0.000924264",0.0008415425,"0.000836958","PRJEB27928",0.000536906148302716,0.00175512768479646,"Ctl","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis"
"Pathway397",3.56968820940964e-05,0.000125444830769231,"0.00012005",0.000157543816666667,"0.0001480865","PRJEB27928",3.56968820940964e-05,0.000172656348087772,"CRC","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway398",0.0057815820201366,0.000626585323076923,"0.000635077",0.00059000985,"0.0005856995","PRJEB27928",0.0057815820201366,0.0128059340072185,"Nodiff","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"
"Pathway399",3.56968820940964e-05,0.000125444830769231,"0.00012005",0.000157543816666667,"0.0001480865","PRJEB27928",3.56968820940964e-05,0.000172656348087772,"CRC","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway4",0.837771576060595,2.41738461538462e-07,"0",6.8575e-07,"0","PRJEB27928",0.837771576060595,0.872200055183389,"Nodiff","AEROBACTINSYN.PWY..aerobactin.biosynthesis"
"Pathway40",7.28917461314124e-08,1.32114615384615e-05,"7.15e-06",3.32951666666667e-06,"0","PRJEB27928",7.28917461314124e-08,1.23395313093891e-06,"Ctl","FAO.PWY..fatty.acid..beta..oxidation.I"
"Pathway400",0.30544804067441,0,"0",4.01325e-08,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.7224..purine.deoxyribonucleosides.salvage"
"Pathway401",0.000814040370504344,0.000190779430769231,"0.00018293",0.000234946716666667,"0.00022864","PRJEB27928",0.000814040370504344,0.00252192899097424,"CRC","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"
"Pathway402",0.000718115716049909,0.000307632953846154,"0.000299041",0.000354371833333333,"0.0003403625","PRJEB27928",0.000718115716049909,0.00223938716715564,"CRC","PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I"
"Pathway403",1.14709402161862e-08,0.000104824061538462,"9.72e-05",3.76748333333333e-05,"0","PRJEB27928",1.14709402161862e-08,4.57667421152005e-07,"Ctl","PWY.7234..inosine.5..phosphate.biosynthesis.III"
"Pathway405",0.245720445301576,2.118938e-06,"0",1.57523765e-06,"0","PRJEB27928",0.245720445301576,0.3290155115055,"Nodiff","PWY.7235..superpathway.of.ubiquinol.6.biosynthesis..eukaryotic."
"Pathway406",0.198824730940739,3.32791230769231e-05,"2.24e-05",4.99787866666667e-05,"2.51664e-05","PRJEB27928",0.198824730940739,0.277185066076207,"Nodiff","PWY.7237..myo...chiro..and.scillo.inositol.degradation"
"Pathway407",0.629939464348441,0.000424939861538462,"0.000421775",0.0004286673,"0.000421769","PRJEB27928",0.629939464348441,0.677594686403387,"Nodiff","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II"
"Pathway408",0.442232678631321,0.000213687369230769,"0.000195032",0.0001828176,"0.000181984","PRJEB27928",0.442232678631321,0.504761738845314,"Nodiff","PWY.7242..D.fructuronate.degradation"
"Pathway409",0.385508578545644,6.51230769230769e-08,"0",3.27855566666667e-07,"0","PRJEB27928",0.385508578545644,0.446775223057788,"Nodiff","PWY.7245..superpathway.NAD.NADP...NADH.NADPH.interconversion..yeast."
"Pathway41",5.09509677742339e-09,3.97720923076923e-05,"1.2e-05",0.00013064782,"0.000115665","PRJEB27928",5.09509677742339e-09,4.57667421152005e-07,"CRC","FASYN.ELONG.PWY..fatty.acid.elongation....saturated"
"Pathway410",0.00141163607947953,6.25356923076923e-06,"4.73e-07",2.12916666666667e-06,"0","PRJEB27928",0.00141163607947953,0.00403081627514034,"Ctl","PWY.7254..TCA.cycle.VII..acetate.producers."
"Pathway411",0.385508578545644,8.41692307692308e-08,"0",3.4992285e-07,"0","PRJEB27928",0.385508578545644,0.446775223057788,"Nodiff","PWY.7268..NAD.NADP.NADH.NADPH.cytosolic.interconversion..yeast."
"Pathway412",0.00393416155276155,7.30961538461538e-06,"0",1.90921666666667e-06,"0","PRJEB27928",0.00393416155276155,0.00941814432327765,"Ctl","PWY.7269..NAD.NADP.NADH.NADPH.mitochondrial.interconversion..yeast."
"Pathway413",0.30544804067441,0,"0",5.73333333333333e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.7270..L.methionine.salvage.cycle.II..plants."
"Pathway414",0.0843532635144366,2.61433969230769e-07,"0",5.78294583333333e-07,"0","PRJEB27928",0.0843532635144366,0.132395519555771,"Nodiff","PWY.7279..aerobic.respiration.II..cytochrome.c...yeast."
"Pathway415",0.000114802523786851,0.000184854338461538,"0.000179365",0.00024715039,"0.0002537795","PRJEB27928",0.000114802523786851,0.00046509740405955,"CRC","PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast."
"Pathway417",0.326225093736861,1.07487692307692e-06,"0",1.16752491666667e-06,"0","PRJEB27928",0.326225093736861,0.396488960080185,"Nodiff","PWY.7286..7..3.amino.3.carboxypropyl..wyosine.biosynthesis"
"Pathway418",0.0315577755935452,3.63384615384615e-08,"0",1.23094705e-07,"0","PRJEB27928",0.0315577755935452,0.0584311938724235,"Nodiff","PWY.7288..fatty.acid..beta..oxidation..peroxisome..yeast."
"Pathway419",0.30544804067441,0,"0",2.2e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.7290..Escherichia.coli.serotype.O86.O.antigen.biosynthesis"
"Pathway42",8.12622684330225e-05,1.29540923076923e-05,"6.73e-06",8.57776666666667e-06,"0","PRJEB27928",8.12622684330225e-05,0.000347011848984258,"Ctl","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli."
"Pathway420",0.142507979464399,0,"0",1.110121e-07,"0","PRJEB27928",0.142507979464399,0.210432343508178,"Nodiff","PWY.7294..xylose.degradation.IV"
"Pathway421",0.0120441813388403,7.14149230769231e-06,"0",2.0552e-06,"0","PRJEB27928",0.0120441813388403,0.0249298775310494,"Nodiff","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis"
"Pathway422",0.344783405090221,3.01538461538462e-08,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","PWY.7316..dTDP.N.acetylviosamine.biosynthesis"
"Pathway423",7.86034889221695e-06,2.61131692307692e-05,"2.16e-05",2.02881833333333e-05,"0","PRJEB27928",7.86034889221695e-06,5.64899824895987e-05,"Ctl","PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis"
"Pathway424",1.44981381280891e-05,8.89421538461538e-06,"4.99e-06",3.04378333333333e-06,"0","PRJEB27928",1.44981381280891e-05,8.8104070163003e-05,"Ctl","PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis"
"Pathway425",0.0952722632883636,3.39692307692308e-07,"0",0,"0","PRJEB27928",0.0952722632883636,0.148062468192408,"Nodiff","PWY.7345..superpathway.of.anaerobic.sucrose.degradation"
"Pathway426",0.829796710241523,0.000338740876923077,"0.000315428",0.000336675783333333,"0.000305589","PRJEB27928",0.829796710241523,0.866351631397537,"Nodiff","PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast."
"Pathway427",0.901124408192934,6.62759076923077e-06,"2.58e-06",5.91680376666667e-06,"2.285e-06","PRJEB27928",0.901124408192934,0.930572918264599,"Nodiff","PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II"
"Pathway428",0.30544804067441,0,"0",1.295e-07,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.7373..superpathway.of.demethylmenaquinol.6.biosynthesis.II"
"Pathway429",0.972793417410595,2.27692307692308e-08,"0",2.38333333333333e-09,"0","PRJEB27928",0.972793417410595,0.978504423646437,"Nodiff","PWY.7374..1.4.dihydroxy.6.naphthoate.biosynthesis.I"
"Pathway43",0.000129830091671012,1.60503076923077e-05,"7.54e-06",6.36033333333333e-06,"0","PRJEB27928",0.000129830091671012,0.00052152087671237,"Ctl","FERMENTATION.PWY..mixed.acid.fermentation"
"Pathway430",0.982258466161218,0.000102680402461538,"0.000100458",0.000104261696833333,"0.0001012094","PRJEB27928",0.982258466161218,0.98433512253788,"Nodiff","PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol."
"Pathway431",0.177794434540814,4.17538461538462e-07,"0",1.1965e-07,"0","PRJEB27928",0.177794434540814,0.250072884190937,"Nodiff","PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial."
"Pathway432",0.0655458070556871,3.35692307692308e-08,"0",4.31787983333333e-07,"0","PRJEB27928",0.0655458070556871,0.108253353813225,"Nodiff","PWY.7385..1.3.propanediol.biosynthesis..engineered."
"Pathway433",3.36108742263939e-05,1.21200769230769e-05,"6.29e-06",7.43003333333333e-06,"0","PRJEB27928",3.36108742263939e-05,0.00016948462109905,"Ctl","PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast."
"Pathway434",0.175202196193259,6.34415384615385e-07,"0",1.77483333333333e-07,"0","PRJEB27928",0.175202196193259,0.248439976745537,"Nodiff","PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates."
"Pathway435",0.232207643486295,4.64e-07,"0",1.9375e-07,"0","PRJEB27928",0.232207643486295,0.316282824748574,"Nodiff","PWY.7391..isoprene.biosynthesis.II..engineered."
"Pathway436",3.56595014910873e-08,1.35643630769231e-05,"1.79e-06",4.90800765e-05,"3.94194e-05","PRJEB27928",3.56595014910873e-08,7.04275154448974e-07,"CRC","PWY.7392..taxadiene.biosynthesis..engineered."
"Pathway437",0.286423925030402,1.1e-07,"0",1.222e-07,"0","PRJEB27928",0.286423925030402,0.374215430841007,"Nodiff","PWY.7399..methylphosphonate.degradation.II"
"Pathway438",0.103466023039823,0.000242304661538462,"0.000230583",0.000275288316666667,"0.00029324","PRJEB27928",0.103466023039823,0.159748843390476,"Nodiff","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria."
"Pathway439",0.0705596089202219,4.32022153846154e-06,"0",1.05997e-06,"0","PRJEB27928",0.0705596089202219,0.112681676245951,"Nodiff","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast."
"Pathway44",0.00338470754135518,3.57495692307692e-05,"2.87e-05",4.91331223333333e-05,"4.63975e-05","PRJEB27928",0.00338470754135518,0.00845987672006353,"CRC","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage"
"Pathway440",0.520187451723909,5.58461538461539e-09,"0",1.192605e-08,"0","PRJEB27928",0.520187451723909,0.581530311597012,"Nodiff","PWY.7411..superpathway.of.phosphatidate.biosynthesis..yeast."
"Pathway442",0.688959846460643,2.40769230769231e-08,"0",4.93691666666667e-09,"0","PRJEB27928",0.688959846460643,0.730574870743501,"Nodiff","PWY.7431..aromatic.biogenic.amine.degradation..bacteria."
"Pathway443",0.00336435809267174,3.96532307692308e-06,"0",1.065e-07,"0","PRJEB27928",0.00336435809267174,0.00845987672006353,"Ctl","PWY.7446..sulfoglycolysis"
"Pathway444",1.67869678782084e-07,8.07102923076923e-05,"7.11e-05",3.35124e-05,"0","PRJEB27928",1.67869678782084e-07,2.48656961695962e-06,"Ctl","PWY.7456..mannan.degradation"
"Pathway445",0.142507979464399,0,"0",1.41166666666667e-08,"0","PRJEB27928",0.142507979464399,0.210432343508178,"Nodiff","PWY.7527..L.methionine.salvage.cycle.III"
"Pathway446",0.142507979464399,0,"0",2.16137166666667e-08,"0","PRJEB27928",0.142507979464399,0.210432343508178,"Nodiff","PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants."
"Pathway447",1.36187608676948e-06,4.67176569230769e-05,"3.21e-05",9.27425716666667e-05,"8.2642e-05","PRJEB27928",1.36187608676948e-06,1.40332448941029e-05,"CRC","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia."
"Pathway448",0.344783405090221,2.84615384615385e-09,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","PWY.7546..diphthamide.biosynthesis..eukaryotes."
"Pathway449",9.30669894729146e-06,7.57211076923077e-05,"5.24e-05",0.000127655236666667,"0.0001203675","PRJEB27928",9.30669894729146e-06,6.39407192244376e-05,"CRC","PWY.7560..methylerythritol.phosphate.pathway.II"
"Pathway45",0.00283852870787267,1.13001230769231e-05,"3.27e-06",5.14765e-06,"0","PRJEB27928",0.00283852870787267,0.00760148365837088,"Ctl","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation"
"Pathway452",0.30544804067441,0,"0",2.45e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.7616..methanol.oxidation.to.carbon.dioxide"
"Pathway453",0.176109350604431,1.94769230769231e-08,"0",0,"0","PRJEB27928",0.176109350604431,0.248439976745537,"Nodiff","PWY.7619..juniperonate.biosynthesis"
"Pathway455",0.00418733376577674,0.000276541969230769,"0.00025706",0.0003244775,"0.0003239785","PRJEB27928",0.00418733376577674,0.00987460798496605,"CRC","PWY.7663..gondoate.biosynthesis..anaerobic."
"Pathway456",2.09044965931763e-08,3.70429538461538e-05,"1.06e-05",0.000121645848333333,"0.0001055863","PRJEB27928",2.09044965931763e-08,5.45732264488793e-07,"CRC","PWY.7664..oleate.biosynthesis.IV..anaerobic."
"Pathway457",1.27049755497117e-05,8.52056923076923e-06,"4.66e-06",4.20475e-06,"0","PRJEB27928",1.27049755497117e-05,8.03477858754112e-05,"Ctl","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae."
"Pathway458",3.52222636918941e-06,0.000208034307692308,"0.000199448",0.000259093433333333,"0.000259779","PRJEB27928",3.52222636918941e-06,2.96762988001189e-05,"CRC","PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I"
"Pathway459",0.0427040318452151,1.15689230769231e-06,"2.75e-07",9.59981666666667e-07,"0","PRJEB27928",0.0427040318452151,0.073606222162298,"Nodiff","PWY.922..mevalonate.pathway.I"
"Pathway46",1.25967498186923e-06,2.15789384615385e-05,"1.42e-05",9.13583333333333e-06,"0","PRJEB27928",1.25967498186923e-06,1.32685764756892e-05,"Ctl","FUCCAT.PWY..fucose.degradation"
"Pathway460",0.00766993754261119,2.13976555384615e-05,"5.61e-06",2.26222343333333e-05,"1.5636e-05","PRJEB27928",0.00766993754261119,0.0165252290690805,"Nodiff","PWY0.1061..superpathway.of.L.alanine.biosynthesis"
"Pathway461",7.64624923909751e-06,4.90987692307692e-06,"5.72e-07",1.51802e-06,"0","PRJEB27928",7.64624923909751e-06,5.64899824895987e-05,"Ctl","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis"
"Pathway462",0.921270071500331,5.77226861538462e-05,"5.27e-05",5.490773215e-05,"5.19907e-05","PRJEB27928",0.921270071500331,0.949308725850341,"Nodiff","PWY0.1261..anhydromuropeptides.recycling"
"Pathway463",1,4.41919069230769e-06,"0",1.76952871666667e-06,"0","PRJEB27928",1,1,"Nodiff","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation"
"Pathway464",0.00097182295982334,0.000439832461538462,"0.000424594",0.000369525916666667,"0.0003472965","PRJEB27928",0.00097182295982334,0.00291546887947002,"Ctl","PWY0.1296..purine.ribonucleosides.degradation"
"Pathway465",2.18753439352048e-08,4.69342276923077e-05,"2.59e-05",0.00012831023,"0.0001167325","PRJEB27928",2.18753439352048e-08,5.45732264488793e-07,"CRC","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation"
"Pathway466",0.000309231767298228,4.01738307692308e-05,"2.26e-05",7.5744925e-05,"5.451455e-05","PRJEB27928",0.000309231767298228,0.0011020741180403,"CRC","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"
"Pathway467",0.14972754344783,0.000528194384615385,"0.000536221",0.000509826916666667,"0.0005042495","PRJEB27928",0.14972754344783,0.219724011127775,"Nodiff","PWY0.1319..CDP.diacylglycerol.biosynthesis.II"
"Pathway468",0.00860749020047957,2.90169538461538e-06,"0",3.86951666666667e-07,"0","PRJEB27928",0.00860749020047957,0.0182957415023646,"Nodiff","PWY0.1338..polymyxin.resistance"
"Pathway469",0.0105492327216947,2.16313846153846e-06,"0",1.71185e-06,"0","PRJEB27928",0.0105492327216947,0.0219312996056285,"Nodiff","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III"
"Pathway47",0.0302410434554274,0.000187360353846154,"0.000166692",0.000145810563333333,"0.0001390085","PRJEB27928",0.0302410434554274,0.0564340732199708,"Nodiff","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation"
"Pathway470",0.182191095022565,1.079114e-05,"2.88e-06",9.486633605e-06,"5.569155e-06","PRJEB27928",0.182191095022565,0.255498754558272,"Nodiff","PWY0.1479..tRNA.processing"
"Pathway471",0.0162975130311786,4.77410769230769e-06,"0",9.9275e-07,"0","PRJEB27928",0.0162975130311786,0.0325950260623572,"Nodiff","PWY0.1533..methylphosphonate.degradation.I"
"Pathway472",0.000508081348076024,0.000158369169230769,"0.000129894",0.00022121361,"0.000213292","PRJEB27928",0.000508081348076024,0.00167243443741691,"CRC","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing."
"Pathway473",1.74374959510021e-06,0.0001704042,"0.000158055",0.0002427515,"0.0002400045","PRJEB27928",1.74374959510021e-06,1.72195272516146e-05,"CRC","PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis"
"Pathway474",0.00369339423719838,0.000177502107692308,"0.000178149",0.000208357283333333,"0.0002048605","PRJEB27928",0.00369339423719838,0.00895846532036712,"CRC","PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli."
"Pathway475",0.926157476639096,3.10608463076923e-06,"0",5.2662824e-07,"0","PRJEB27928",0.926157476639096,0.952274715676641,"Nodiff","PWY0.321..phenylacetate.degradation.I..aerobic."
"Pathway476",0.269508360432764,9.35046153846154e-07,"0",2.28421666666667e-07,"0","PRJEB27928",0.269508360432764,0.357834629818292,"Nodiff","PWY0.41..allantoin.degradation.IV..anaerobic."
"Pathway477",0.129129948636295,6.43307692307692e-07,"0",4.91833333333333e-08,"0","PRJEB27928",0.129129948636295,0.194309827471758,"Nodiff","PWY0.42..2.methylcitrate.cycle.I"
"Pathway478",0.105045489377643,8.87222307692308e-05,"8.08e-05",9.90836365e-05,"9.535e-05","PRJEB27928",0.105045489377643,0.161660915470788,"Nodiff","PWY0.781..aspartate.superpathway"
"Pathway479",1.1410476922887e-05,0.000112516769230769,"0.000102605",6.27725166666667e-05,"0","PRJEB27928",1.1410476922887e-05,7.51189730756728e-05,"Ctl","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage"
"Pathway48",0.00370434430968767,3.92263076923077e-06,"0",2.71135e-07,"0","PRJEB27928",0.00370434430968767,0.00895846532036712,"Ctl","GALACTARDEG.PWY..D.galactarate.degradation.I"
"Pathway480",2.15081731764816e-08,3.41762307692308e-05,"9.09e-06",0.000112468035,"9.46e-05","PRJEB27928",2.15081731764816e-08,5.45732264488793e-07,"CRC","PWY0.862...5Z..dodec.5.enoate.biosynthesis"
"Pathway482",0.614486228805517,1.88015384615385e-08,"0",5.725e-08,"0","PRJEB27928",0.614486228805517,0.666832707293868,"Nodiff","PWY1F.823..leucopelargonidin.and.leucocyanidin.biosynthesis"
"Pathway483",0.972793417410595,3.70769230769231e-08,"0",7.54081666666667e-09,"0","PRJEB27928",0.972793417410595,0.978504423646437,"Nodiff","PWY1G.0..mycothiol.biosynthesis"
"Pathway484",0.0358290822760981,0,"0",2.92720683333333e-07,"0","PRJEB27928",0.0358290822760981,0.0643294886320852,"Nodiff","PWY3DJ.35471..L.ascorbate.biosynthesis.IV"
"Pathway486",0.119137605911173,7.49470338461538e-07,"0",7.81627648333333e-07,"0","PRJEB27928",0.119137605911173,0.182165242586761,"Nodiff","PWY3O.19..ubiquinol.6.biosynthesis.from.4.hydroxybenzoate..eukaryotic."
"Pathway487",0.0207683807720166,5.60390769230769e-09,"0",1.10874416666667e-07,"0","PRJEB27928",0.0207683807720166,0.0405111624935632,"Nodiff","PWY3O.355..stearate.biosynthesis.III..fungi."
"Pathway488",0.00409605372567117,1.57635384615385e-06,"4.53e-07",5.18483333333333e-07,"0","PRJEB27928",0.00409605372567117,0.00975642947722681,"Ctl","PWY490.3..nitrate.reduction.VI..assimilatory."
"Pathway489",3.20046718350079e-06,7.91308615384615e-05,"5.49e-05",0.00016151933,"0.0001525635","PRJEB27928",3.20046718350079e-06,2.80929897218403e-05,"CRC","PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic."
"Pathway49",0.221306516794259,0.000198684230769231,"0.000178159",0.000163145078333333,"0.000160376","PRJEB27928",0.221306516794259,0.304939793489764,"Nodiff","GALACTUROCAT.PWY..D.galacturonate.degradation.I"
"Pathway490",3.20046718350079e-06,7.91308615384615e-05,"5.49e-05",0.000161519213333333,"0.0001525635","PRJEB27928",3.20046718350079e-06,2.80929897218403e-05,"CRC","PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic."
"Pathway491",1.55762186509891e-07,1.81338230769231e-05,"1.03e-05",4.572226e-05,"4.0554e-05","PRJEB27928",1.55762186509891e-07,2.38165407760285e-06,"CRC","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii."
"Pathway494",0.151662535040316,4.2e-09,"0",1.91927666666667e-08,"0","PRJEB27928",0.151662535040316,0.221193974181876,"Nodiff","PWY66.375..leukotriene.biosynthesis"
