"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway452",0.297082615939275,3.89802264150943e-08,"0",9.63110133333333e-08,"0","YuJ_2015",0.297082615939275,0.991383448241009,"Nodiff","PWY.7616..methanol.oxidation.to.carbon.dioxide"
"Pathway453",0.977005427138761,1.74357358490566e-08,"0",5.46859333333333e-09,"0","YuJ_2015",0.977005427138761,0.991383448241009,"Nodiff","PWY.7619..juniperonate.biosynthesis"
"Pathway457",0.107727007281218,2.62047906792453e-05,"1.9268e-05",3.84973922533333e-05,"2.24038e-05","YuJ_2015",0.107727007281218,0.991383448241009,"Nodiff","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae."
"Pathway459",0.698729146734974,7.92204201886792e-06,"3.08665e-06",1.01338594933333e-05,"3.16841e-06","YuJ_2015",0.698729146734974,0.991383448241009,"Nodiff","PWY.922..mevalonate.pathway.I"
"Pathway46",0.424755053656533,7.34990913207547e-05,"4.8128e-05",7.44440345333333e-05,"5.92575e-05","YuJ_2015",0.424755053656533,0.991383448241009,"Nodiff","FUCCAT.PWY..fucose.degradation"
"Pathway461",0.568101656457948,2.69650752528302e-05,"1.18686e-05",2.16687336266667e-05,"7.12377e-06","YuJ_2015",0.568101656457948,0.991383448241009,"Nodiff","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis"
"Pathway463",0.873063962857693,3.15924456981132e-05,"4.43831e-06",2.35748183733333e-05,"4.65966e-06","YuJ_2015",0.873063962857693,0.991383448241009,"Nodiff","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation"
"Pathway466",0.0506565298396457,0.000126144903773585,"0.000105667",0.000102595486666667,"8.45746e-05","YuJ_2015",0.0506565298396457,0.792083921129005,"Nodiff","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"
"Pathway468",0.753110168606195,1.75899198509434e-05,"2.32661e-06",1.3059181868e-05,"2.30767e-06","YuJ_2015",0.753110168606195,0.991383448241009,"Nodiff","PWY0.1338..polymyxin.resistance"
"Pathway469",0.949855084514842,3.52693121132075e-05,"1.24415e-05",3.22548599733333e-05,"1.25179e-05","YuJ_2015",0.949855084514842,0.991383448241009,"Nodiff","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III"
"Pathway47",0.00353354251195558,0.000190665005660377,"0.00017562",0.000154150770666667,"0.000145749","YuJ_2015",0.00353354251195558,0.243107724822544,"Nodiff","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation"
"Pathway470",0.3617732353578,1.7625184245283e-05,"1.17296e-05",1.86534440013333e-05,"8.95637e-06","YuJ_2015",0.3617732353578,0.991383448241009,"Nodiff","PWY0.1479..tRNA.processing"
"Pathway471",0.652684764320869,2.39696846415094e-05,"3.90271e-06",1.577645448e-05,"3.57074e-06","YuJ_2015",0.652684764320869,0.991383448241009,"Nodiff","PWY0.1533..methylphosphonate.degradation.I"
"Pathway472",0.808874336373766,0.000338912303773585,"0.000277667",0.000352506746666667,"0.000294314","YuJ_2015",0.808874336373766,0.991383448241009,"Nodiff","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing."
"Pathway475",0.420749802089969,1.55735149433962e-05,"1.33832e-06",8.64167336e-06,"1.03911e-06","YuJ_2015",0.420749802089969,0.991383448241009,"Nodiff","PWY0.321..phenylacetate.degradation.I..aerobic."
"Pathway476",0.969050657957069,6.5063440754717e-06,"1.44048e-06",6.71223356e-06,"1.24242e-06","YuJ_2015",0.969050657957069,0.991383448241009,"Nodiff","PWY0.41..allantoin.degradation.IV..anaerobic."
"Pathway477",0.922883788162803,5.33210179245283e-06,"1.4383e-06",4.931015328e-06,"1.41271e-06","YuJ_2015",0.922883788162803,0.991383448241009,"Nodiff","PWY0.42..2.methylcitrate.cycle.I"
"Pathway478",0.465101130880304,0.000152399869811321,"0.000150507",0.0001627288624,"0.000154482","YuJ_2015",0.465101130880304,0.991383448241009,"Nodiff","PWY0.781..aspartate.superpathway"
"Pathway48",0.760537075790519,2.71646848301887e-05,"4.94398e-06",2.09894253333333e-05,"5.68078e-06","YuJ_2015",0.760537075790519,0.991383448241009,"Nodiff","GALACTARDEG.PWY..D.galactarate.degradation.I"
"Pathway481",0.687057176203549,1.41985075471698e-07,"0",1.47712626666667e-07,"0","YuJ_2015",0.687057176203549,0.991383448241009,"Nodiff","PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli."
"Pathway482",0.841522042405087,7.47834471698113e-08,"0",7.59699533333333e-08,"0","YuJ_2015",0.841522042405087,0.991383448241009,"Nodiff","PWY1F.823..leucopelargonidin.and.leucocyanidin.biosynthesis"
"Pathway483",0.188023482703079,1.45571811320755e-08,"0",4.65456093333333e-08,"0","YuJ_2015",0.188023482703079,0.991383448241009,"Nodiff","PWY1G.0..mycothiol.biosynthesis"
"Pathway484",0.726434677567292,7.43510835849057e-06,"1.4304e-06",7.88203310666667e-06,"6.2535e-07","YuJ_2015",0.726434677567292,0.991383448241009,"Nodiff","PWY3DJ.35471..L.ascorbate.biosynthesis.IV"
"Pathway486",0.639795570278618,4.97175169811321e-07,"0",4.86747698666667e-07,"0","YuJ_2015",0.639795570278618,0.991383448241009,"Nodiff","PWY3O.19..ubiquinol.6.biosynthesis.from.4.hydroxybenzoate..eukaryotic."
"Pathway487",0.687057176203549,3.12369433962264e-08,"0",3.25011066666667e-08,"0","YuJ_2015",0.687057176203549,0.991383448241009,"Nodiff","PWY3O.355..stearate.biosynthesis.III..fungi."
"Pathway488",0.223903022130568,4.79007254716981e-06,"3.35658e-06",5.01609633333333e-06,"2.81782e-06","YuJ_2015",0.223903022130568,0.991383448241009,"Nodiff","PWY490.3..nitrate.reduction.VI..assimilatory."
"Pathway49",0.0159914982475365,0.000211005324528302,"0.000187246",0.000171157213333333,"0.000165045","YuJ_2015",0.0159914982475365,0.392933956939468,"Nodiff","GALACTUROCAT.PWY..D.galacturonate.degradation.I"
"Pathway491",0.280686722914109,8.96974245283019e-05,"7.42563e-05",7.76070573333333e-05,"6.45646e-05","YuJ_2015",0.280686722914109,0.991383448241009,"Nodiff","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii."
"Pathway492",0.162068264205352,4.98186660377359e-07,"0",1.09973004e-06,"0","YuJ_2015",0.162068264205352,0.991383448241009,"Nodiff","PWY66.367..ketogenesis"
"Pathway494",0.988501519612401,3.34325660377358e-08,"0",1.41738933333333e-08,"0","YuJ_2015",0.988501519612401,0.991383448241009,"Nodiff","PWY66.375..leukotriene.biosynthesis"
"Pathway495",0.718019045831713,1.6801358490566e-08,"0",1.09336266666667e-08,"0","YuJ_2015",0.718019045831713,0.991383448241009,"Nodiff","PWY66.388..fatty.acid..alpha..oxidation.III"
"Pathway497",0.03068248841461,3.06174962264151e-07,"0",1.20318197333333e-06,"0","YuJ_2015",0.03068248841461,0.621112197589147,"Nodiff","PWY66.391..fatty.acid..beta..oxidation.VI..peroxisome."
"Pathway498",0.761172779160305,8.6570769245283e-06,"6.28059e-06",1.08724674666667e-05,"5.11577e-06","YuJ_2015",0.761172779160305,0.991383448241009,"Nodiff","PWY66.398..TCA.cycle.III..animals."
"Pathway499",0.1725063434988,8.35955980188679e-05,"8.53132e-05",0.000103312436266667,"9.46056e-05","YuJ_2015",0.1725063434988,0.991383448241009,"Nodiff","PWY66.399..gluconeogenesis.III"
"Pathway5",0.770976164967233,3.6687891509434e-05,"1.37929e-05",3.19723606666667e-05,"1.30385e-05","YuJ_2015",0.770976164967233,0.991383448241009,"Nodiff","ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism"
"Pathway50",0.674248600617399,2.9306118490566e-06,"1.41546e-07",2.277440852e-06,"0","YuJ_2015",0.674248600617399,0.991383448241009,"Nodiff","GALLATE.DEGRADATION.I.PWY..gallate.degradation.II"
"Pathway504",0.40537399285812,7.546321e-05,"6.86699e-05",6.92609624e-05,"6.05464e-05","YuJ_2015",0.40537399285812,0.991383448241009,"Nodiff","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I"
"Pathway508",0.713126376052946,3.75557883018868e-05,"2.14077e-05",2.95166746133333e-05,"1.26924e-05","YuJ_2015",0.713126376052946,0.991383448241009,"Nodiff","REDCITCYC..TCA.cycle.VIII..helicobacter."
"Pathway509",0.753185356741454,0.000185696401886792,"0.00016559",0.000178276232,"0.000163686","YuJ_2015",0.753185356741454,0.991383448241009,"Nodiff","RHAMCAT.PWY..L.rhamnose.degradation.I"
"Pathway51",0.885946925510533,3.12222483018868e-06,"2.51678e-07",2.497976464e-06,"6.77744e-08","YuJ_2015",0.885946925510533,0.991383448241009,"Nodiff","GALLATE.DEGRADATION.II.PWY..gallate.degradation.I"
"Pathway511",0.197312259060181,2.36872537358491e-06,"5.55596e-07",2.88404894666667e-06,"8.59805e-07","YuJ_2015",0.197312259060181,0.991383448241009,"Nodiff","RUMP.PWY..formaldehyde.oxidation.I"
"Pathway514",0.291612828039248,7.22711486792453e-05,"4.78689e-05",8.82090645333333e-05,"5.8851e-05","YuJ_2015",0.291612828039248,0.991383448241009,"Nodiff","SO4ASSIM.PWY..sulfate.reduction.I..assimilatory."
"Pathway515",0.706057097496483,1.69153018867925e-08,"0",4.27624e-09,"0","YuJ_2015",0.706057097496483,0.991383448241009,"Nodiff","SPHINGOLIPID.SYN.PWY..sphingolipid.biosynthesis..yeast."
"Pathway516",0.33087574438694,0.000107647252641509,"9.33185e-05",0.000119179517466667,"0.0001078","YuJ_2015",0.33087574438694,0.991383448241009,"Nodiff","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis"
"Pathway517",0.745842326581556,5.47758197169811e-05,"1.42352e-05",4.82336882666667e-05,"1.80938e-05","YuJ_2015",0.745842326581556,0.991383448241009,"Nodiff","TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA"
"Pathway519",0.00763003416361633,1.32157181132075e-07,"0",9.94229414666667e-07,"0","YuJ_2015",0.00763003416361633,0.320196361136855,"Nodiff","TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis"
"Pathway521",0.38918994177552,0.00030966579245283,"0.000303017",0.000290657494666667,"0.000275964","YuJ_2015",0.38918994177552,0.991383448241009,"Nodiff","THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes."
"Pathway522",0.747615825138105,6.7463638490566e-06,"7.26531e-07",6.87836416e-06,"3.68913e-07","YuJ_2015",0.747615825138105,0.991383448241009,"Nodiff","THREOCAT.PWY..superpathway.of.L.threonine.metabolism"
"Pathway524",0.965514109005429,2.2796358490566e-08,"0",7.89933733333333e-09,"0","YuJ_2015",0.965514109005429,0.991383448241009,"Nodiff","TRIGLSYN.PWY..diacylglycerol.and.triacylglycerol.biosynthesis"
"Pathway526",0.865462168021724,2.78210513396226e-05,"5.46155e-06",2.42442763866667e-05,"5.39053e-06","YuJ_2015",0.865462168021724,0.991383448241009,"Nodiff","TRPSYN.PWY..L.tryptophan.biosynthesis"
"Pathway527",0.309954974452128,7.9069141509434e-07,"0",9.52714466666667e-07,"0","YuJ_2015",0.309954974452128,0.991383448241009,"Nodiff","TYRFUMCAT.PWY..L.tyrosine.degradation.I"
"Pathway528",0.974912277607005,2.56455652264151e-05,"6.13127e-06",2.08331223333333e-05,"6.69992e-06","YuJ_2015",0.974912277607005,0.991383448241009,"Nodiff","UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..prokaryotic."
"Pathway529",0.365731464245163,3.16701698113208e-08,"0",1.88433333333333e-09,"0","YuJ_2015",0.365731464245163,0.991383448241009,"Nodiff","UDPNACETYLGALSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.II"
"Pathway53",0.801380559503773,3.57740947679245e-05,"6.09597e-06",2.66246624133333e-05,"7.32153e-06","YuJ_2015",0.801380559503773,0.991383448241009,"Nodiff","GLUCARDEG.PWY..D.glucarate.degradation.I"
"Pathway530",0.137508388939074,0.000144591143396226,"0.00013693",0.000131230259066667,"0.000110245","YuJ_2015",0.137508388939074,0.991383448241009,"Nodiff","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I"
"Pathway531",0.76423108603704,0.680862547169811,"0.67748",0.68673404,"0.685305","YuJ_2015",0.76423108603704,0.991383448241009,"Nodiff","UNINTEGRATED"
"Pathway532",0.771621805534879,0.262520109433962,"0.256835",0.256957162666667,"0.260177","YuJ_2015",0.771621805534879,0.991383448241009,"Nodiff","UNMAPPED"
"Pathway533",0.89599749282041,6.09892209433962e-06,"1.48965e-06",7.79529997333333e-06,"1.63591e-06","YuJ_2015",0.89599749282041,0.991383448241009,"Nodiff","URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants"
"Pathway534",0.52464310576951,7.95071894339623e-06,"1.17418e-06",5.56184436e-06,"5.74609e-07","YuJ_2015",0.52464310576951,0.991383448241009,"Nodiff","URSIN.PWY..ureide.biosynthesis"
"Pathway536",0.352985845630227,0.000628515018867925,"0.000607109",0.0006080036,"0.000588885","YuJ_2015",0.352985845630227,0.991383448241009,"Nodiff","VALSYN.PWY..L.valine.biosynthesis"
"Pathway54",0.760537075790519,2.71646848301887e-05,"4.94398e-06",2.09894253333333e-05,"5.68078e-06","YuJ_2015",0.760537075790519,0.991383448241009,"Nodiff","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation"
"Pathway56",0.571385755273022,7.69799258301887e-05,"2.38667e-05",5.69862046666667e-05,"1.93869e-05","YuJ_2015",0.571385755273022,0.991383448241009,"Nodiff","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation"
"Pathway57",0.0384074479848043,0.000201594998113208,"0.000190799",0.000174448574666667,"0.000161955","YuJ_2015",0.0384074479848043,0.668431321182009,"Nodiff","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation"
"Pathway58",0.638895077991886,3.4201155754717e-05,"1.93939e-05",3.53194519733333e-05,"2.0483e-05","YuJ_2015",0.638895077991886,0.991383448241009,"Nodiff","GLUDEG.I.PWY..GABA.shunt"
"Pathway6",0.799470557899661,1.96211392830189e-05,"3.51892e-06",1.54606275866667e-05,"3.73315e-06","YuJ_2015",0.799470557899661,0.991383448241009,"Nodiff","ALLANTOINDEG.PWY..superpathway.of.allantoin.degradation.in.yeast"
"Pathway60",0.899905756108159,2.69606962150943e-05,"7.43434e-06",2.20809352933333e-05,"8.04995e-06","YuJ_2015",0.899905756108159,0.991383448241009,"Nodiff","GLYCOCAT.PWY..glycogen.degradation.I..bacterial."
"Pathway62",0.723973992263804,4.43856103962264e-05,"8.89651e-06",4.01076834133333e-05,"1.08607e-05","YuJ_2015",0.723973992263804,0.991383448241009,"Nodiff","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation"
"Pathway66",0.838995068114928,4.82524464339623e-05,"1.23704e-05",4.15168137866667e-05,"1.60692e-05","YuJ_2015",0.838995068114928,0.991383448241009,"Nodiff","GLYOXYLATE.BYPASS..glyoxylate.cycle"
"Pathway67",0.677387347281859,6.74377586792453e-05,"3.62517e-05",6.03342217333333e-05,"3.97805e-05","YuJ_2015",0.677387347281859,0.991383448241009,"Nodiff","GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol"
"Pathway68",0.892168664853301,1.9754992490566e-05,"2.63121e-06",1.51528119333333e-05,"2.6966e-06","YuJ_2015",0.892168664853301,0.991383448241009,"Nodiff","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.oxopent.4.enoate"
"Pathway69",0.538969994050371,4.22367077358491e-05,"2.26492e-05",3.92204744e-05,"1.76081e-05","YuJ_2015",0.538969994050371,0.991383448241009,"Nodiff","HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic."
"Pathway70",0.318988191641816,4.59163258490566e-05,"2.70155e-05",3.90942546666667e-05,"2.25301e-05","YuJ_2015",0.318988191641816,0.991383448241009,"Nodiff","HEMESYN2.PWY..heme.biosynthesis.II..anaerobic."
"Pathway71",0.659778638787229,6.21080509433962e-05,"4.99516e-05",6.37597492e-05,"5.46208e-05","YuJ_2015",0.659778638787229,0.991383448241009,"Nodiff","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria."
"Pathway72",0.00725621527814215,2.99874773584906e-05,"2.56153e-05",5.11228868e-05,"3.76926e-05","YuJ_2015",0.00725621527814215,0.320196361136855,"Nodiff","HISDEG.PWY..L.histidine.degradation.I"
"Pathway74",0.345514171929406,0.00022559858490566,"0.000199721",0.000237045546666667,"0.000223712","YuJ_2015",0.345514171929406,0.991383448241009,"Nodiff","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I"
"Pathway75",0.638895077991886,0.000159231975471698,"0.000143876",0.000166095456,"0.000150085","YuJ_2015",0.638895077991886,0.991383448241009,"Nodiff","HSERMETANA.PWY..L.methionine.biosynthesis.III"
"Pathway77",0.352985845630227,0.000628515018867925,"0.000607109",0.0006080036,"0.000588885","YuJ_2015",0.352985845630227,0.991383448241009,"Nodiff","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine."
"Pathway78",0.884563628366682,1.83317679245283e-05,"3.16811e-06",1.45577719346667e-05,"3.46726e-06","YuJ_2015",0.884563628366682,0.991383448241009,"Nodiff","KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis"
"Pathway79",0.896077416583603,4.13371929622641e-05,"1.28819e-05",3.752845676e-05,"1.32414e-05","YuJ_2015",0.896077416583603,0.991383448241009,"Nodiff","KETOGLUCONMET.PWY..ketogluconate.metabolism"
"Pathway8",0.360558914544687,0.000442028320754717,"0.000446181",0.000458941066666667,"0.000452003","YuJ_2015",0.360558914544687,0.991383448241009,"Nodiff","ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose."
"Pathway80",0.642356423115085,6.59931698679245e-05,"4.32551e-05",6.61295344e-05,"4.60695e-05","YuJ_2015",0.642356423115085,0.991383448241009,"Nodiff","LACTOSECAT.PWY..lactose.and.galactose.degradation.I"
"Pathway82",0.902288085150626,2.2861158490566e-07,"0",1.51944533333333e-08,"0","YuJ_2015",0.902288085150626,0.991383448241009,"Nodiff","LIPASYN.PWY..phospholipases"
"Pathway83",0.562661656607763,1.98902254150943e-05,"5.43535e-06",1.54093851466667e-05,"4.76803e-06","YuJ_2015",0.562661656607763,0.991383448241009,"Nodiff","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis"
"Pathway85",0.988501519612401,3.64947924528302e-08,"0",8.00393333333333e-09,"0","YuJ_2015",0.988501519612401,0.991383448241009,"Nodiff","LYSINE.DEG1.PWY..L.lysine.degradation.XI..mammalian."
"Pathway86",0.37559665835787,1.0355e-08,"0",3.02266666666667e-09,"0","YuJ_2015",0.37559665835787,0.991383448241009,"Nodiff","MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS..protein.N.glycosylation..eukaryotic..high.mannose."
"Pathway88",0.324336158590621,7.53395113207547e-07,"0",6.59336476e-06,"0","YuJ_2015",0.324336158590621,0.991383448241009,"Nodiff","METHANOGENESIS.PWY..methanogenesis.from.H2.and.CO2"
"Pathway89",0.496686504237292,2.5723539754717e-05,"8.20331e-06",2.50977956666667e-05,"1.06599e-05","YuJ_2015",0.496686504237292,0.991383448241009,"Nodiff","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation"
"Pathway9",0.142707276411832,0.000109336649056604,"9.49686e-05",9.23234830666667e-05,"7.92567e-05","YuJ_2015",0.142707276411832,0.991383448241009,"Nodiff","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis"
"Pathway90",0.674248600617399,3.54013920754717e-06,"1.76922e-07",2.81755451466667e-06,"0","YuJ_2015",0.674248600617399,0.991383448241009,"Nodiff","METHYLGALLATE.DEGRADATION.PWY..methylgallate.degradation"
"Pathway92",0.8013861236149,5.1076616245283e-05,"2.68686e-05",4.468255524e-05,"2.4781e-05","YuJ_2015",0.8013861236149,0.991383448241009,"Nodiff","NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II"
"Pathway93",0.365731464245163,1.84542264150943e-08,"0",1.53425333333333e-09,"0","YuJ_2015",0.365731464245163,0.991383448241009,"Nodiff","NADSYN.PWY..NAD.biosynthesis.II..from.tryptophan."
"Pathway94",0.938302696685532,3.41298798679245e-05,"1.12379e-05",2.93835737333333e-05,"1.19811e-05","YuJ_2015",0.938302696685532,0.991383448241009,"Nodiff","NAGLIPASYN.PWY..lipid.IVA.biosynthesis"
"Pathway98",0.967199115679937,2.44403306415094e-05,"6.08033e-06",1.84609530266667e-05,"6.17102e-06","YuJ_2015",0.967199115679937,0.991383448241009,"Nodiff","ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation"
"Pathway99",0.596223615780901,2.58598653584906e-05,"1.16212e-05",1.977419456e-05,"7.67945e-06","YuJ_2015",0.596223615780901,0.991383448241009,"Nodiff","ORNDEG.PWY..superpathway.of.ornithine.degradation"
