"Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Ctlmean","Dismean","Origin"
"Pathway435",3516,6422,3580,6486,3548,6454,0.648535146485351,0.645335466453355,0.642135786421358,0.756305988657152,1,0.776582744410123,"2.94191316216216e-06","4.27850638648649e-06","PWY.7391..isoprene.biosynthesis.II..engineered."
"Pathway436",3696,6257,3745,6306,3720.5,6281.5,0.630536946305369,0.628087191280872,0.625637436256374,0.745203701852037,1,0.76914399469144,"7.78935702702703e-05","7.15596972972973e-05","PWY.7392..taxadiene.biosynthesis..engineered."
"Pathway437",9094,817,9185,908,9139.5,862.5,0.0907909209079092,0.0862413758624138,0.0816918308169183,0.167765598919035,1,0.647407722995816,"9.37633189189189e-08","4.07231135135135e-07","PWY.7399..methylphosphonate.degradation.II"
"Pathway438",6191,3753,6249,3811,6220,3782,0.381061893810619,0.378162183781622,0.375262473752625,0.525171503737355,1,0.647407722995816,"0.000317012081081081","0.000316904135135135","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria."
"Pathway439",9410,569,9433,592,9421.5,580.5,0.0591940805919408,0.058044195580442,0.0568943105689431,0.122471287007845,1,0.647407722995816,"1.72914543243243e-06","3.89141374594595e-06","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast."
"Pathway44",5652,4284,5718,4350,5685,4317,0.434956504349565,0.431656834316568,0.428357164283572,0.576883015216066,1,0.647407722995816,"5.99358083783784e-05","6.23793067567568e-05","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage"
"Pathway440",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7411..superpathway.of.phosphatidate.biosynthesis..yeast."
"Pathway441",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7420..monoacylglycerol.metabolism..yeast."
"Pathway442",1,4945,5057,10001,2529,7473,1,0.747225277472253,0.494450554944506,0.628022505806291,1,0.845318390916649,"5.6027027027027e-09","0","PWY.7431..aromatic.biogenic.amine.degradation..bacteria."
"Pathway443",9160,810,9192,842,9176,826,0.0841915808419158,0.0825917408259174,0.080991900809919,0.167174051825587,1,0.647407722995816,"1.66782560540541e-06","3.31646762972973e-06","PWY.7446..sulfoglycolysis"
"Pathway444",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7456..mannan.degradation"
"Pathway445",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7527..L.methionine.salvage.cycle.III"
"Pathway446",1,4936,5066,10001,2533.5,7468.5,1,0.746775322467753,0.493550644935506,0.628022505806291,1,0.845318390916649,"4.43137837837838e-09","0","PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants."
"Pathway447",3065,6879,3123,6937,3094,6908,0.693630636936306,0.690730926907309,0.687831216878312,0.7860928192895,1,0.812029323383451,"0.000150940413513514","0.000140657697297297","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia."
"Pathway448",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7546..diphthamide.biosynthesis..eukaryotes."
"Pathway449",3550,6406,3596,6452,3573,6429,0.645135486451355,0.642835716428357,0.640535946405359,0.756227460954345,1,0.776035909922521,"0.000146753743243243","0.00013788112972973","PWY.7560..methylerythritol.phosphate.pathway.II"
"Pathway45",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation"
"Pathway450",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7592..arachidonate.biosynthesis.III..metazoa."
"Pathway451",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7606..docosahexaenoate.biosynthesis.III..mammals."
"Pathway452",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7616..methanol.oxidation.to.carbon.dioxide"
"Pathway453",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7619..juniperonate.biosynthesis"
"Pathway454",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7626..bacilysin.biosynthesis"
"Pathway455",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.7663..gondoate.biosynthesis..anaerobic."
"Pathway456",253,9745,257,9749,255,9747,0.974802519748025,0.974602539746025,0.974402559744026,0.980701929807019,1,0.981051894810519,"0.000238018236216216","0.000191419237027027","PWY.7664..oleate.biosynthesis.IV..anaerobic."
"Pathway457",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae."
"Pathway458",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I"
"Pathway459",3512,6437,3565,6490,3538.5,6463.5,0.648935106489351,0.646285371462854,0.643635636436356,0.756305988657152,1,0.776582744410123,"3.77098933243243e-06","5.46770371081081e-06","PWY.922..mevalonate.pathway.I"
"Pathway46",578,9405,597,9424,587.5,9414.5,0.942305769423058,0.941355864413559,0.94040595940406,0.961941973741557,1,0.962913632300892,"4.79453975243243e-05","3.95814135135135e-05","FUCCAT.PWY..fucose.degradation"
"Pathway460",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.1061..superpathway.of.L.alanine.biosynthesis"
"Pathway461",8879,1098,8904,1123,8891.5,1110.5,0.112288771122888,0.111038896110389,0.10978902109789,0.209419627432275,1,0.647407722995816,"3.42048910540541e-06","5.5777752972973e-06","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis"
"Pathway462",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.1261..anhydromuropeptides.recycling"
"Pathway463",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation"
"Pathway464",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.1296..purine.ribonucleosides.degradation"
"Pathway465",1269,8693,1309,8733,1289,8713,0.873212678732127,0.871212878712129,0.869213078692131,0.917122460982248,1,0.921045568027024,"0.0001581196","0.000142822994594595","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation"
"Pathway466",5669,4273,5729,4333,5699,4303,0.433256674332567,0.43025697430257,0.427257274272573,0.576883015216066,1,0.647407722995816,"0.000106736372972973","0.000100912781081081","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"
"Pathway467",3722,6221,3781,6280,3751.5,6250.5,0.627937206279372,0.624987501249875,0.622037796220378,0.742566277893369,1,0.768333258417278,"0.000520850459459459","0.00051075127027027","PWY0.1319..CDP.diacylglycerol.biosynthesis.II"
"Pathway468",9470,506,9496,532,9483,519,0.0531946805319468,0.0518948105189481,0.0505949405059494,0.112061521120615,1,0.647407722995816,"1.49867815945946e-06","2.92963534054054e-06","PWY0.1338..polymyxin.resistance"
"Pathway469",8634,1329,8673,1368,8653.5,1348.5,0.136786321367863,0.134836516348365,0.132886711328867,0.242269650585962,1,0.647407722995816,"6.90666241351351e-06","9.58410091891892e-06","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III"
"Pathway47",7451,2500,7502,2551,7476.5,2525.5,0.255074492550745,0.252524747525247,0.24997500249975,0.388366960405409,1,0.647407722995816,"0.000165518735135135","0.000163016854054054","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation"
"Pathway470",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.1479..tRNA.processing"
"Pathway471",9350,631,9371,652,9360.5,641.5,0.0651934806519348,0.0641435856414359,0.0630936906309369,0.13419927848485,1,0.647407722995816,"1.63193294594595e-06","3.45142192702703e-06","PWY0.1533..methylphosphonate.degradation.I"
"Pathway472",2271,7688,2314,7731,2292.5,7709.5,0.773022697730227,0.770872912708729,0.768723127687231,0.853075769027652,1,0.855461451784428,"0.000253111789189189","0.000234225891891892","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing."
"Pathway473",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis"
"Pathway474",5818,4115,5887,4184,5852.5,4149.5,0.418358164183582,0.414908509149085,0.411458854114589,0.562607004605662,1,0.647407722995816,"0.000212613675675676","0.000214912918918919","PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli."
"Pathway475",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.321..phenylacetate.degradation.I..aerobic."
"Pathway476",9484,494,9508,518,9496,506,0.0517948205179482,0.0505949405059494,0.0493950604939506,0.109857893878662,1,0.647407722995816,"8.76821216216216e-07","1.99987727027027e-06","PWY0.41..allantoin.degradation.IV..anaerobic."
"Pathway477",7498,2431,7571,2504,7534.5,2467.5,0.25037496250375,0.246725327467253,0.243075692430757,0.382077921240134,1,0.647407722995816,"8.24188448648649e-07","9.96112378378378e-07","PWY0.42..2.methylcitrate.cycle.I"
"Pathway478",1767,8201,1801,8235,1784,8218,0.823417658234177,0.821717828217178,0.82001799820018,0.88609086777439,1,0.887985395008886,"0.000113047162162162","9.42961783783784e-05","PWY0.781..aspartate.superpathway"
"Pathway479",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage"
"Pathway48",8852,1110,8892,1150,8872,1130,0.114988501149885,0.112988701129887,0.110988901109889,0.21021219432827,1,0.647407722995816,"4.30299375675676e-06","5.19653481081081e-06","GALACTARDEG.PWY..D.galactarate.degradation.I"
"Pathway480",222,9777,225,9780,223.5,9778.5,0.977902209779022,0.977752224777522,0.977602239776022,0.980701929807019,1,0.981051894810519,"0.000224070982162162","0.000177729122972973","PWY0.862...5Z..dodec.5.enoate.biosynthesis"
"Pathway481",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli."
"Pathway482",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY1F.823..leucopelargonidin.and.leucocyanidin.biosynthesis"
"Pathway483",1,5019,4983,10001,2492,7510,1,0.750924907509249,0.501849815018498,0.631839392173195,1,0.845318390916649,"1.64513243243243e-09","0","PWY1G.0..mycothiol.biosynthesis"
"Pathway484",6804,2757,7245,3198,7024.5,2977.5,0.31976802319768,0.297720227977202,0.275672432756724,0.420969868825083,1,0.647407722995816,"1.0654322972973e-06","2.20295456756757e-06","PWY3DJ.35471..L.ascorbate.biosynthesis.IV"
"Pathway485",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY3O.1109..superpathway.of.4.hydroxybenzoate.biosynthesis..yeast."
"Pathway486",8646,1295,8707,1356,8676.5,1325.5,0.135586441355864,0.132536746325367,0.129487051294871,0.237688559911132,1,0.647407722995816,"9.78422756756757e-07","1.32743537837838e-06","PWY3O.19..ubiquinol.6.biosynthesis.from.4.hydroxybenzoate..eukaryotic."
"Pathway487",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY3O.355..stearate.biosynthesis.III..fungi."
"Pathway488",1842,8113,1889,8160,1865.5,8136.5,0.815918408159184,0.813568643135686,0.811218878112189,0.883766907862059,1,0.886326814473024,"2.99141613513514e-06","2.72254767567568e-06","PWY490.3..nitrate.reduction.VI..assimilatory."
"Pathway489",6374,3573,6429,3628,6401.5,3600.5,0.362763723627637,0.36001399860014,0.357264273572643,0.503170680307297,1,0.647407722995816,"0.000248481013513513","0.000253139645945946","PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic."
"Pathway49",4938,5002,5000,5064,4969,5033,0.506349365063494,0.503249675032497,0.5001499850015,0.631839392173195,1,0.649980303174502,"0.000198077410810811","0.00018615242972973","GALACTUROCAT.PWY..D.galacturonate.degradation.I"
"Pathway490",6374,3573,6429,3628,6401.5,3600.5,0.362763723627637,0.36001399860014,0.357264273572643,0.503170680307297,1,0.647407722995816,"0.000248481013513513","0.000253139645945946","PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic."
"Pathway491",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii."
"Pathway492",4550,5271,4731,5452,4640.5,5361.5,0.545145485451455,0.536096390360964,0.527047295270473,0.65442529821092,1,0.684161107698754,"3.56322054054054e-07","4.67265678378378e-07","PWY66.367..ketogenesis"
"Pathway493",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY66.373..sucrose.degradation.V..sucrose..alpha..glucosidase."
"Pathway494",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY66.375..leukotriene.biosynthesis"
"Pathway495",1747,6636,3366,8255,2556.5,7445.5,0.825417458254175,0.744475552444755,0.663533646635336,0.766495764216682,1,0.845318390916649,"2.28902972972973e-08","1.33588918918919e-08","PWY66.388..fatty.acid..alpha..oxidation.III"
"Pathway496",9255,721,9281,747,9268,734,0.0746925307469253,0.0733926607339266,0.0720927907209279,0.150944280571943,1,0.647407722995816,"1.48640775135135e-05","2.21208003459459e-05","PWY66.389..phytol.degradation"
"Pathway497",6209,3440,6562,3793,6385.5,3616.5,0.379262073792621,0.361613838616138,0.343965603439656,0.494277649982991,1,0.647407722995816,"1.8857327027027e-07","1.44168324324324e-07","PWY66.391..fatty.acid..beta..oxidation.VI..peroxisome."
"Pathway498",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY66.398..TCA.cycle.III..animals."
"Pathway499",7513,2449,7553,2489,7533,2469,0.248875112488751,0.246875312468753,0.244875512448755,0.383781504890447,1,0.647407722995816,"8.23185972972973e-05","8.93048648648649e-05","PWY66.399..gluconeogenesis.III"
"Pathway5",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism"
"Pathway50",7291,2233,7769,2711,7530,2472,0.271072892710729,0.247175282471753,0.223277672232777,0.35618104856181,1,0.647407722995816,"2.96380427027027e-07","7.84999945945946e-07","GALLATE.DEGRADATION.I.PWY..gallate.degradation.II"
"Pathway500",3723,6216,3786,6279,3754.5,6247.5,0.627837216278372,0.624687531246875,0.621537846215378,0.742566277893369,1,0.768333258417278,"0.000143830267567568","0.000144565691891892","PWY66.400..glycolysis.VI..metazoan."
"Pathway501",3967,5982,4020,6035,3993.5,6008.5,0.603439656034397,0.600789921007899,0.598140185981402,0.723709118930093,1,0.747154054896135,"0.000190624205405405","0.000191530086486486","PWY66.409..superpathway.of.purine.nucleotide.salvage"
"Pathway502",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY66.422..D.galactose.degradation.V..Leloir.pathway."
"Pathway503",251,9741,261,9751,256,9746,0.975002499750025,0.974502549745025,0.974002599740026,0.980701929807019,1,0.981051894810519,"0.000249218142702703","0.000199833054324324","PWYG.321..mycolate.biosynthesis"
"Pathway504",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I"
"Pathway505",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate."
"Pathway506",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I"
