"rowname","MeanDecreaseGini","Rank","RepeatTimes","Fold","FatureCount"
"Peptostreptococcus_stomatis",14.5641908919062,1,19,4,40
"Porphyromonas_asaccharolytica",12.2158905932401,5,19,4,40
"Porphyromonas_somerae",3.66297909763571,21,19,4,40
"Prevotella_intermedia",1.53209346109676,32,19,4,40
"Solobacterium_moorei",11.1543688001293,7,19,4,40
"Porphyromonas_uenonis",4.4491557958572,19,19,4,40
"Anaerococcus_vaginalis",2.17493083888371,26,19,4,40
"Clostridium_hathewayi",13.2410985956781,3,19,4,40
"Eubacterium_rectale",9.37894938650249,10,19,4,40
"Bacteroides_fragilis",9.57235191325962,9,19,4,40
"Streptococcus_constellatus",3.35787079181025,22,19,4,40
"Anaerococcus_obesiensis",1.31499774583495,33,19,4,40
"Clostridium_sp_ATCC_BAA_442",2.02638109752477,29,19,4,40
"Granulicatella_adiacens",6.246235316875,16,19,4,40
"Campylobacter_ureolyticus",1.0835344983792,35,19,4,40
"Aggregatibacter_unclassified",1.01938750869823,36,19,4,40
"Fusobacterium_varium",1.12891339296366,34,19,4,40
"Porphyromonas_endodontalis",0.778398035853289,38,19,4,40
"Bilophila_unclassified",9.23276186521191,11,19,4,40
"Streptococcus_dysgalactiae",1.58193806961624,31,19,4,40
"Bifidobacterium_catenulatum",6.40272808037504,14,19,4,40
"Bacteroides_nordii",5.67446051481912,17,19,4,40
"Aeromonas_unclassified",0.925967936030652,37,19,4,40
"Actinomyces_cardiffensis",1.82476354711107,30,19,4,40
"Desulfovibrio_desulfuricans",6.38971497235189,15,19,4,40
"Slackia_unclassified",2.12792441265612,27,19,4,40
"Campylobacter_showae",0.494635454049182,40,19,4,40
"Selenomonas_sputigena",0.541843747096702,39,19,4,40
"Eikenella_corrodens",2.21932221151047,25,19,4,40
"Pseudomonas_unclassified",3.29142812414257,23,19,4,40
"Peptostreptococcus_unclassified",5.2156605752965,18,19,4,40
"Faecalibacterium_prausnitzii",8.7743011149564,13,19,4,40
"Prevotella_stercorea",4.10550690119399,20,19,4,40
"Streptococcus_gallolyticus",2.06052255586343,28,19,4,40
"Clostridium_symbiosum",12.7864207838746,4,19,3,40
"Fusobacterium_nucleatum",11.8343633627076,5,19,3,40
"Gemella_morbillorum",10.3622992086944,8,19,3,40
"Parvimonas_micra",8.62176536111333,13,19,3,40
"Parvimonas_unclassified",15.3398691071356,2,19,3,40
"Peptostreptococcus_anaerobius",3.01163393089155,22,19,3,40
"Peptostreptococcus_stomatis",17.6351745160189,1,19,3,40
"Porphyromonas_asaccharolytica",10.935564266006,7,19,3,40
"Porphyromonas_somerae",3.12010516798745,21,19,3,40
"Prevotella_intermedia",1.92564522996874,30,19,3,40
"Solobacterium_moorei",11.6971230106669,6,19,3,40
"Porphyromonas_uenonis",4.77292496574867,19,19,3,40
"Anaerococcus_vaginalis",2.61297811711926,25,19,3,40
"Clostridium_hathewayi",13.5084310385202,3,19,3,40
"Eubacterium_rectale",9.29391496370238,10,19,3,40
"Bacteroides_fragilis",10.0258947328653,9,19,3,40
"Streptococcus_constellatus",2.68619149379648,24,19,3,40
"Anaerococcus_obesiensis",1.6941687976631,31,19,3,40
"Clostridium_sp_ATCC_BAA_442",2.18343347021935,28,19,3,40
"Granulicatella_adiacens",5.45277628258034,17,19,3,40
"Campylobacter_ureolyticus",1.34297685908651,34,19,3,40
"Aggregatibacter_unclassified",1.08203118744373,36,19,3,40
"Fusobacterium_varium",1.38654107827422,33,19,3,40
"Porphyromonas_endodontalis",0.766909415886022,37,19,3,40
"Bilophila_unclassified",8.78576481727569,12,19,3,40
"Streptococcus_dysgalactiae",1.5295837375992,32,19,3,40
"Bifidobacterium_catenulatum",5.8096640325257,16,19,3,40
"Bacteroides_nordii",5.87103987655564,15,19,3,40
"Aeromonas_unclassified",0.716822920524248,38,19,3,40
"Actinomyces_cardiffensis",1.22394879360248,35,19,3,40
"Desulfovibrio_desulfuricans",6.67783097471534,14,19,3,40
"Slackia_unclassified",2.29916323417091,26,19,3,40
"Campylobacter_showae",0.439877255064717,39,19,3,40
"Selenomonas_sputigena",0.355217853729562,40,19,3,40
"Eikenella_corrodens",2.29882998477255,27,19,3,40
"Pseudomonas_unclassified",2.81988737298902,23,19,3,40
"Peptostreptococcus_unclassified",4.94920365343073,18,19,3,40
"Faecalibacterium_prausnitzii",8.92739725243522,11,19,3,40
"Prevotella_stercorea",3.52154747698441,20,19,3,40
"Streptococcus_gallolyticus",2.03881806267275,29,19,3,40
"Clostridium_symbiosum",10.6044701036274,8,19,2,40
"Fusobacterium_nucleatum",13.2638847875789,4,19,2,40
"Gemella_morbillorum",14.2793512903292,2,19,2,40
"Parvimonas_micra",8.611871025856,11,19,2,40
"Parvimonas_unclassified",16.0957383089959,1,19,2,40
"Peptostreptococcus_anaerobius",2.89572179965309,24,19,2,40
"Peptostreptococcus_stomatis",13.3849989421011,3,19,2,40
"Porphyromonas_asaccharolytica",12.0884406458838,7,19,2,40
"Porphyromonas_somerae",4.08347792044134,19,19,2,40
"Prevotella_intermedia",1.59077256671261,31,19,2,40
"Solobacterium_moorei",12.7984833880772,5,19,2,40
"Porphyromonas_uenonis",4.04514151101301,20,19,2,40
"Anaerococcus_vaginalis",2.21271878564365,27,19,2,40
"Clostridium_hathewayi",12.3257185325829,6,19,2,40
"Eubacterium_rectale",8.77272470239896,10,19,2,40
"Bacteroides_fragilis",9.98652671974457,9,19,2,40
"Streptococcus_constellatus",3.30449816818877,22,19,2,40
"Anaerococcus_obesiensis",1.60640173988572,30,19,2,40
"Clostridium_sp_ATCC_BAA_442",2.28748861263044,26,19,2,40
"Granulicatella_adiacens",6.10265601925206,15,19,2,40
"Campylobacter_ureolyticus",1.3492296698324,33,19,2,40
"Aggregatibacter_unclassified",1.15331875159496,36,19,2,40
"Fusobacterium_varium",1.33456896767164,34,19,2,40
"Porphyromonas_endodontalis",0.387638526463564,40,19,2,40
"Bilophila_unclassified",8.50101257964151,12,19,2,40
"Streptococcus_dysgalactiae",1.48437232264649,32,19,2,40
"Bifidobacterium_catenulatum",6.02998380169531,16,19,2,40
"Bacteroides_nordii",4.81707486918571,18,19,2,40
"Aeromonas_unclassified",1.11469552937882,37,19,2,40
"Actinomyces_cardiffensis",1.33222815668945,35,19,2,40
"Desulfovibrio_desulfuricans",6.16769016316622,14,19,2,40
"Slackia_unclassified",2.10482001435347,28,19,2,40
"Campylobacter_showae",0.557544766309295,38,19,2,40
"Selenomonas_sputigena",0.410290423559897,39,19,2,40
"Eikenella_corrodens",2.31630594284972,25,19,2,40
"Pseudomonas_unclassified",3.29201993835035,23,19,2,40
"Peptostreptococcus_unclassified",5.21369666368913,17,19,2,40
"Faecalibacterium_prausnitzii",8.49771905441211,13,19,2,40
"Prevotella_stercorea",3.76864739847939,21,19,2,40
"Streptococcus_gallolyticus",2.09146115275113,29,19,2,40
"Clostridium_symbiosum",11.1792418066353,6,19,1,40
"Fusobacterium_nucleatum",12.8707599080196,4,19,1,40
"Gemella_morbillorum",13.8590382474404,3,19,1,40
"Parvimonas_micra",9.59681194909953,9,19,1,40
"Parvimonas_unclassified",14.8796731760568,1,19,1,40
"Peptostreptococcus_anaerobius",3.24775374022356,23,19,1,40
"Peptostreptococcus_stomatis",14.2302064635209,2,19,1,40
"Porphyromonas_asaccharolytica",10.2748311110754,8,19,1,40
"Porphyromonas_somerae",3.98462738625707,21,19,1,40
"Prevotella_intermedia",1.67206554484152,30,19,1,40
"Solobacterium_moorei",10.8593872275246,7,19,1,40
"Porphyromonas_uenonis",4.96271147189356,19,19,1,40
"Anaerococcus_vaginalis",2.70221044580761,25,19,1,40
"Clostridium_hathewayi",12.2883208053491,5,19,1,40
"Eubacterium_rectale",8.63386757672176,11,19,1,40
"Bacteroides_fragilis",9.01164278218997,10,19,1,40
"Streptococcus_constellatus",3.62085501890545,22,19,1,40
"Anaerococcus_obesiensis",1.55556291662164,32,19,1,40
"Clostridium_sp_ATCC_BAA_442",2.12318836182758,27,19,1,40
"Granulicatella_adiacens",6.68859263669327,15,19,1,40
"Campylobacter_ureolyticus",1.18447725448405,35,19,1,40
"Aggregatibacter_unclassified",1.09124267491992,36,19,1,40
"Fusobacterium_varium",1.27094697150486,34,19,1,40
"Porphyromonas_endodontalis",0.935569907034798,37,19,1,40
"Bilophila_unclassified",8.39111579174191,12,19,1,40
"Streptococcus_dysgalactiae",1.27322643387028,33,19,1,40
"Bifidobacterium_catenulatum",6.82154518377001,14,19,1,40
"Bacteroides_nordii",5.81155120728015,17,19,1,40
"Aeromonas_unclassified",0.795293162217584,38,19,1,40
"Actinomyces_cardiffensis",1.61144988510942,31,19,1,40
"Desulfovibrio_desulfuricans",5.95471882622916,16,19,1,40
"Slackia_unclassified",2.06033450974042,28,19,1,40
"Campylobacter_showae",0.449913250451742,40,19,1,40
"Selenomonas_sputigena",0.500641409105061,39,19,1,40
"Eikenella_corrodens",2.48036196966133,26,19,1,40
"Pseudomonas_unclassified",3.06363102143755,24,19,1,40
"Peptostreptococcus_unclassified",5.21922962879989,18,19,1,40
"Faecalibacterium_prausnitzii",8.36640566860994,13,19,1,40
"Prevotella_stercorea",4.30340331786491,20,19,1,40
"Streptococcus_gallolyticus",1.95377705378742,29,19,1,40
"Clostridium_symbiosum",13.4403905935251,3,18,10,40
"Fusobacterium_nucleatum",11.9553920525194,5,18,10,40
"Gemella_morbillorum",13.209221070688,4,18,10,40
"Parvimonas_micra",8.65583233881526,12,18,10,40
"Parvimonas_unclassified",14.5488948407333,2,18,10,40
"Peptostreptococcus_anaerobius",3.13566747215251,24,18,10,40
"Peptostreptococcus_stomatis",16.2182286187719,1,18,10,40
"Porphyromonas_asaccharolytica",10.1883000944062,8,18,10,40
"Porphyromonas_somerae",4.17794018094915,19,18,10,40
"Prevotella_intermedia",2.24693144375374,27,18,10,40
"Solobacterium_moorei",11.8273323062964,6,18,10,40
"Porphyromonas_uenonis",4.0243247836999,20,18,10,40
"Anaerococcus_vaginalis",2.64542495559712,26,18,10,40
"Clostridium_hathewayi",11.4659064093166,7,18,10,40
"Eubacterium_rectale",8.64827969757196,13,18,10,40
"Bacteroides_fragilis",9.16691126695427,10,18,10,40
"Streptococcus_constellatus",3.16286848801042,23,18,10,40
"Anaerococcus_obesiensis",1.59411457897874,31,18,10,40
"Clostridium_sp_ATCC_BAA_442",1.76340524495077,30,18,10,40
"Granulicatella_adiacens",6.05881249892159,17,18,10,40
"Campylobacter_ureolyticus",1.23362996863349,35,18,10,40
"Aggregatibacter_unclassified",1.21799339180359,36,18,10,40
"Fusobacterium_varium",1.26115662378445,34,18,10,40
"Porphyromonas_endodontalis",0.86342367368257,38,18,10,40
"Bilophila_unclassified",8.707476078629,11,18,10,40
"Streptococcus_dysgalactiae",1.3354385910612,33,18,10,40
"Bifidobacterium_catenulatum",6.5561259241961,15,18,10,40
"Bacteroides_nordii",6.08277321776464,16,18,10,40
"Aeromonas_unclassified",1.19845953086315,37,18,10,40
"Actinomyces_cardiffensis",1.3783780132552,32,18,10,40
"Desulfovibrio_desulfuricans",6.78385688809402,14,18,10,40
"Slackia_unclassified",2.05963448909156,28,18,10,40
"Campylobacter_showae",0.615861363009439,39,18,10,40
"Selenomonas_sputigena",0.579421021808714,40,18,10,40
"Eikenella_corrodens",2.93651463129958,25,18,10,40
"Pseudomonas_unclassified",3.18336125149355,22,18,10,40
"Peptostreptococcus_unclassified",4.7050031501165,18,18,10,40
"Faecalibacterium_prausnitzii",9.87068881127962,9,18,10,40
"Prevotella_stercorea",3.50795014554193,21,18,10,40
"Streptococcus_gallolyticus",1.97709260802761,29,18,10,40
"Clostridium_symbiosum",11.1635274631291,8,18,9,40
"Fusobacterium_nucleatum",11.554732094453,4,18,9,40
"Gemella_morbillorum",13.1342451786268,3,18,9,40
"Parvimonas_micra",10.0838922025815,9,18,9,40
"Parvimonas_unclassified",16.2330963932271,1,18,9,40
"Peptostreptococcus_anaerobius",2.99654712082713,24,18,9,40
"Peptostreptococcus_stomatis",14.262424766845,2,18,9,40
"Porphyromonas_asaccharolytica",11.4262445110646,6,18,9,40
"Porphyromonas_somerae",4.26309724245197,19,18,9,40
"Prevotella_intermedia",1.95926945118866,29,18,9,40
"Solobacterium_moorei",11.5490141729234,5,18,9,40
"Porphyromonas_uenonis",3.89011046088842,20,18,9,40
"Anaerococcus_vaginalis",2.70898172670832,25,18,9,40
"Clostridium_hathewayi",11.1828563495063,7,18,9,40
"Eubacterium_rectale",9.18562345689108,10,18,9,40
"Bacteroides_fragilis",8.12865279989375,12,18,9,40
"Streptococcus_constellatus",3.03797999931653,23,18,9,40
"Anaerococcus_obesiensis",1.58962487213517,32,18,9,40
"Clostridium_sp_ATCC_BAA_442",1.72316646782229,31,18,9,40
"Granulicatella_adiacens",6.18761639272963,16,18,9,40
"Campylobacter_ureolyticus",1.12101910984997,37,18,9,40
"Aggregatibacter_unclassified",1.38098418453384,33,18,9,40
"Fusobacterium_varium",1.2091370316495,35,18,9,40
"Porphyromonas_endodontalis",0.969113080011067,38,18,9,40
"Bilophila_unclassified",8.02509127365106,13,18,9,40
"Streptococcus_dysgalactiae",1.80482305738023,30,18,9,40
"Bifidobacterium_catenulatum",6.81265405980881,14,18,9,40
"Bacteroides_nordii",5.47709681845269,17,18,9,40
"Aeromonas_unclassified",1.16601132521976,36,18,9,40
"Actinomyces_cardiffensis",1.32126767819956,34,18,9,40
"Desulfovibrio_desulfuricans",6.36832811670433,15,18,9,40
"Slackia_unclassified",2.1871807331167,27,18,9,40
"Campylobacter_showae",0.669618529467204,39,18,9,40
"Selenomonas_sputigena",0.366911913140047,40,18,9,40
"Eikenella_corrodens",2.6285046783451,26,18,9,40
"Pseudomonas_unclassified",3.30043937938514,22,18,9,40
"Peptostreptococcus_unclassified",5.29140111690949,18,18,9,40
"Faecalibacterium_prausnitzii",8.76548261323863,11,18,9,40
"Prevotella_stercorea",3.47785435355206,21,18,9,40
"Streptococcus_gallolyticus",2.12731782780336,28,18,9,40
"Clostridium_symbiosum",11.6748243371981,6,18,8,40
"Fusobacterium_nucleatum",10.7571906454721,7,18,8,40
"Gemella_morbillorum",12.1004430354667,4,18,8,40
"Parvimonas_micra",9.10199789795955,12,18,8,40
"Parvimonas_unclassified",14.9967050801365,2,18,8,40
"Peptostreptococcus_anaerobius",2.91832362268713,24,18,8,40
"Peptostreptococcus_stomatis",16.5847957684336,1,18,8,40
"Porphyromonas_asaccharolytica",9.92786877502393,8,18,8,40
"Porphyromonas_somerae",3.15787147163253,22,18,8,40
"Prevotella_intermedia",2.08535843402892,27,18,8,40
"Solobacterium_moorei",12.0532176317113,5,18,8,40
"Porphyromonas_uenonis",4.55030696320129,19,18,8,40
"Anaerococcus_vaginalis",2.52976277628905,25,18,8,40
"Clostridium_hathewayi",12.2755179638191,3,18,8,40
"Eubacterium_rectale",9.55138305037905,11,18,8,40
"Bacteroides_fragilis",9.6457714592625,10,18,8,40
"Streptococcus_constellatus",3.01653879793012,23,18,8,40
"Anaerococcus_obesiensis",1.81833560795202,32,18,8,40
"Clostridium_sp_ATCC_BAA_442",1.95492228264084,28,18,8,40
"Granulicatella_adiacens",6.90134909568166,14,18,8,40
"Campylobacter_ureolyticus",1.31516648887028,34,18,8,40
"Aggregatibacter_unclassified",0.889598194128382,36,18,8,40
"Fusobacterium_varium",1.21607363214973,35,18,8,40
"Porphyromonas_endodontalis",0.847981935059539,37,18,8,40
"Bilophila_unclassified",8.83314011135179,13,18,8,40
"Streptococcus_dysgalactiae",1.44706341202486,33,18,8,40
"Bifidobacterium_catenulatum",5.90692945672749,18,18,8,40
"Bacteroides_nordii",6.1855980161348,16,18,8,40
"Aeromonas_unclassified",0.84422252120723,38,18,8,40
"Actinomyces_cardiffensis",1.85320875065695,31,18,8,40
"Desulfovibrio_desulfuricans",6.34445422399705,15,18,8,40
"Slackia_unclassified",2.11214288714417,26,18,8,40
"Campylobacter_showae",0.572244065809105,39,18,8,40
"Selenomonas_sputigena",0.343987563145244,40,18,8,40
"Eikenella_corrodens",1.88746922154523,30,18,8,40
"Pseudomonas_unclassified",3.55149258807908,21,18,8,40
"Peptostreptococcus_unclassified",5.9276310513943,17,18,8,40
"Faecalibacterium_prausnitzii",9.66404952645408,9,18,8,40
"Prevotella_stercorea",4.1324990723058,20,18,8,40
"Streptococcus_gallolyticus",1.8991897662626,29,18,8,40
"Clostridium_symbiosum",11.9203209104658,7,18,7,40
"Fusobacterium_nucleatum",12.0371439555904,6,18,7,40
"Gemella_morbillorum",13.5421765940056,2,18,7,40
"Parvimonas_micra",9.00022132318307,9,18,7,40
"Parvimonas_unclassified",13.4444064845017,3,18,7,40
"Peptostreptococcus_anaerobius",2.96209437869081,23,18,7,40
"Peptostreptococcus_stomatis",15.3088491348204,1,18,7,40
"Porphyromonas_asaccharolytica",11.7781704037874,8,18,7,40
"Porphyromonas_somerae",2.98652895965112,22,18,7,40
"Prevotella_intermedia",2.02389901808216,29,18,7,40
"Solobacterium_moorei",12.1015301257641,5,18,7,40
"Porphyromonas_uenonis",4.52933409715452,19,18,7,40
"Anaerococcus_vaginalis",2.69212487190948,25,18,7,40
"Clostridium_hathewayi",12.6684168552958,4,18,7,40
"Eubacterium_rectale",8.93405467897807,10,18,7,40
"Bacteroides_fragilis",8.79674987594694,12,18,7,40
"Streptococcus_constellatus",2.87300685989492,24,18,7,40
"Anaerococcus_obesiensis",1.20831484161722,34,18,7,40
"Clostridium_sp_ATCC_BAA_442",1.71021204531609,31,18,7,40
"Granulicatella_adiacens",5.87367729182708,17,18,7,40
"Campylobacter_ureolyticus",1.1892040408742,35,18,7,40
"Aggregatibacter_unclassified",0.647712988001374,38,18,7,40
"Fusobacterium_varium",1.25306002859236,33,18,7,40
"Porphyromonas_endodontalis",0.760755935062641,37,18,7,40
"Bilophila_unclassified",8.86698783363802,11,18,7,40
"Streptococcus_dysgalactiae",1.71034187079681,30,18,7,40
"Bifidobacterium_catenulatum",6.51905487499832,16,18,7,40
"Bacteroides_nordii",5.84190086724691,18,18,7,40
"Aeromonas_unclassified",1.08507256823841,36,18,7,40
"Actinomyces_cardiffensis",1.42462176131675,32,18,7,40
"Desulfovibrio_desulfuricans",7.06297331903273,14,18,7,40
"Slackia_unclassified",2.31942005901106,27,18,7,40
"Campylobacter_showae",0.480797636638693,39,18,7,40
"Selenomonas_sputigena",0.426829960830672,40,18,7,40
"Eikenella_corrodens",2.46764362895195,26,18,7,40
"Pseudomonas_unclassified",3.38635543222377,21,18,7,40
"Peptostreptococcus_unclassified",6.6351622009786,15,18,7,40
"Faecalibacterium_prausnitzii",8.70130936476873,13,18,7,40
"Prevotella_stercorea",4.0133497616451,20,18,7,40
"Streptococcus_gallolyticus",2.23580161076365,28,18,7,40
"Clostridium_symbiosum",11.6781790829833,7,18,6,40
"Fusobacterium_nucleatum",12.3444974769652,4,18,6,40
"Gemella_morbillorum",13.7354845140397,3,18,6,40
"Parvimonas_micra",10.7471402133602,9,18,6,40
"Parvimonas_unclassified",16.7639755341224,1,18,6,40
"Peptostreptococcus_anaerobius",2.83915870200591,23,18,6,40
"Peptostreptococcus_stomatis",14.353531582175,2,18,6,40
"Porphyromonas_asaccharolytica",11.0823059532245,8,18,6,40
"Porphyromonas_somerae",3.16936466782073,21,18,6,40
"Prevotella_intermedia",2.06309687780847,29,18,6,40
"Solobacterium_moorei",12.0210311590372,5,18,6,40
"Porphyromonas_uenonis",3.8151389144799,20,18,6,40
"Anaerococcus_vaginalis",2.69711981186881,25,18,6,40
"Clostridium_hathewayi",11.8154857126073,6,18,6,40
"Eubacterium_rectale",8.24804496751593,13,18,6,40
"Bacteroides_fragilis",10.2940233493916,10,18,6,40
"Streptococcus_constellatus",2.77158007369481,24,18,6,40
"Anaerococcus_obesiensis",1.55735059406436,32,18,6,40
"Clostridium_sp_ATCC_BAA_442",2.33565260858683,26,18,6,40
"Granulicatella_adiacens",6.23509636727348,15,18,6,40
"Campylobacter_ureolyticus",1.20119597240013,35,18,6,40
"Aggregatibacter_unclassified",1.08096869062416,37,18,6,40
"Fusobacterium_varium",1.58962174426561,31,18,6,40
"Porphyromonas_endodontalis",0.915352335100539,38,18,6,40
"Bilophila_unclassified",8.42267056978423,12,18,6,40
"Streptococcus_dysgalactiae",1.26636149613237,34,18,6,40
"Bifidobacterium_catenulatum",6.50159687217354,14,18,6,40
"Bacteroides_nordii",5.7306058896779,17,18,6,40
"Aeromonas_unclassified",1.11161497904086,36,18,6,40
"Actinomyces_cardiffensis",1.40369864634366,33,18,6,40
"Desulfovibrio_desulfuricans",5.69447013878168,18,18,6,40
"Slackia_unclassified",2.19269401994129,28,18,6,40
"Campylobacter_showae",0.722016021267851,39,18,6,40
"Selenomonas_sputigena",0.452901648528569,40,18,6,40
"Eikenella_corrodens",2.2385770211182,27,18,6,40
"Pseudomonas_unclassified",3.06362755484914,22,18,6,40
"Peptostreptococcus_unclassified",6.08760718697718,16,18,6,40
"Faecalibacterium_prausnitzii",9.90625234705441,11,18,6,40
"Prevotella_stercorea",4.432442659632,19,18,6,40
"Streptococcus_gallolyticus",1.8786968606505,30,18,6,40
"Clostridium_symbiosum",11.4226288119444,8,18,5,40
"Fusobacterium_nucleatum",12.5778298199018,5,18,5,40
"Gemella_morbillorum",14.8688866535015,2,18,5,40
"Parvimonas_micra",8.21965014771524,13,18,5,40
"Parvimonas_unclassified",15.6721938933765,1,18,5,40
"Peptostreptococcus_anaerobius",3.12632345519542,22,18,5,40
"Peptostreptococcus_stomatis",14.558550598877,3,18,5,40
"Porphyromonas_asaccharolytica",11.7553118277696,6,18,5,40
"Porphyromonas_somerae",3.91075791393117,21,18,5,40
"Prevotella_intermedia",2.11784608890824,27,18,5,40
"Solobacterium_moorei",12.9130283012773,4,18,5,40
"Porphyromonas_uenonis",3.94208059595625,20,18,5,40
"Anaerococcus_vaginalis",2.71859746292494,25,18,5,40
"Clostridium_hathewayi",11.5489366536638,7,18,5,40
"Eubacterium_rectale",9.0200652584471,12,18,5,40
"Bacteroides_fragilis",9.6087607902826,9,18,5,40
"Streptococcus_constellatus",2.98671243896549,23,18,5,40
"Anaerococcus_obesiensis",1.58375732385137,31,18,5,40
"Clostridium_sp_ATCC_BAA_442",1.98616394482647,28,18,5,40
"Granulicatella_adiacens",5.91237353927169,16,18,5,40
"Campylobacter_ureolyticus",1.04095291886159,36,18,5,40
"Aggregatibacter_unclassified",1.26487753462024,35,18,5,40
"Fusobacterium_varium",1.3511717947376,33,18,5,40
"Porphyromonas_endodontalis",0.70930901977148,38,18,5,40
"Bilophila_unclassified",9.31973341765816,10,18,5,40
"Streptococcus_dysgalactiae",1.29345669425796,34,18,5,40
"Bifidobacterium_catenulatum",6.12320712151128,15,18,5,40
"Bacteroides_nordii",5.80807909950772,17,18,5,40
"Aeromonas_unclassified",0.959783833126172,37,18,5,40
"Actinomyces_cardiffensis",1.55952911660065,32,18,5,40
"Desulfovibrio_desulfuricans",6.45165437829834,14,18,5,40
"Slackia_unclassified",1.9421141076982,30,18,5,40
"Campylobacter_showae",0.536848294978559,39,18,5,40
"Selenomonas_sputigena",0.349848558315647,40,18,5,40
"Eikenella_corrodens",2.50239271935852,26,18,5,40
"Pseudomonas_unclassified",2.87199345379682,24,18,5,40
"Peptostreptococcus_unclassified",5.59180590253987,18,18,5,40
"Faecalibacterium_prausnitzii",9.0330174482404,11,18,5,40
"Prevotella_stercorea",4.58409612436227,19,18,5,40
"Streptococcus_gallolyticus",1.97173805343586,29,18,5,40
"Clostridium_symbiosum",12.0494002387801,6,18,4,40
"Fusobacterium_nucleatum",15.1645633382297,2,18,4,40
"Gemella_morbillorum",12.9280610118861,5,18,4,40
"Parvimonas_micra",10.1031391321748,9,18,4,40
"Parvimonas_unclassified",13.4254579630293,3,18,4,40
"Peptostreptococcus_anaerobius",3.46584771990388,22,18,4,40
"Peptostreptococcus_stomatis",16.203893265897,1,18,4,40
"Porphyromonas_asaccharolytica",11.6136142298781,7,18,4,40
"Porphyromonas_somerae",4.21592656933191,19,18,4,40
"Prevotella_intermedia",2.03114538838689,29,18,4,40
"Solobacterium_moorei",13.3364132888395,4,18,4,40
"Porphyromonas_uenonis",4.04271676990821,20,18,4,40
"Anaerococcus_vaginalis",2.81975845780534,26,18,4,40
"Clostridium_hathewayi",10.9013117164034,8,18,4,40
"Eubacterium_rectale",8.51943678978892,12,18,4,40
"Bacteroides_fragilis",7.91731468723615,13,18,4,40
"Streptococcus_constellatus",2.95876864553652,24,18,4,40
"Anaerococcus_obesiensis",1.29396088927815,34,18,4,40
"Clostridium_sp_ATCC_BAA_442",2.33544038625886,28,18,4,40
"Granulicatella_adiacens",6.2686927213991,15,18,4,40
"Campylobacter_ureolyticus",1.58465585334892,31,18,4,40
"Aggregatibacter_unclassified",1.07566786682718,36,18,4,40
"Fusobacterium_varium",1.31643039271458,33,18,4,40
"Porphyromonas_endodontalis",0.735764404931836,37,18,4,40
"Bilophila_unclassified",8.62179113328142,10,18,4,40
"Streptococcus_dysgalactiae",1.33581588618042,32,18,4,40
"Bifidobacterium_catenulatum",5.98341925433102,16,18,4,40
"Bacteroides_nordii",5.11242023702538,17,18,4,40
"Aeromonas_unclassified",0.668136410612896,38,18,4,40
"Actinomyces_cardiffensis",1.26807710258572,35,18,4,40
"Desulfovibrio_desulfuricans",6.78255499004164,14,18,4,40
"Slackia_unclassified",2.44599426973073,27,18,4,40
"Campylobacter_showae",0.426488262794544,39,18,4,40
"Selenomonas_sputigena",0.357131614482141,40,18,4,40
"Eikenella_corrodens",2.84841382366982,25,18,4,40
"Pseudomonas_unclassified",3.43740973988694,23,18,4,40
"Peptostreptococcus_unclassified",5.03406431416207,18,18,4,40
"Faecalibacterium_prausnitzii",8.57793498144305,11,18,4,40
"Prevotella_stercorea",3.73573425226266,21,18,4,40
"Streptococcus_gallolyticus",2.02820793780197,30,18,4,40
"Clostridium_symbiosum",11.1635340194937,7,18,3,40
"Fusobacterium_nucleatum",12.8937241189798,4,18,3,40
"Gemella_morbillorum",12.6178771154338,5,18,3,40
"Parvimonas_micra",8.00902194256475,13,18,3,40
"Parvimonas_unclassified",13.1472825875425,3,18,3,40
"Peptostreptococcus_anaerobius",3.10530585310397,22,18,3,40
"Peptostreptococcus_stomatis",15.3470872541881,1,18,3,40
"Porphyromonas_asaccharolytica",10.9639809304823,8,18,3,40
"Porphyromonas_somerae",3.06335034368719,23,18,3,40
"Prevotella_intermedia",1.93351455476885,28,18,3,40
"Solobacterium_moorei",12.3135537616005,6,18,3,40
"Porphyromonas_uenonis",4.20238290921777,19,18,3,40
"Anaerococcus_vaginalis",2.52654827181119,25,18,3,40
"Clostridium_hathewayi",13.46803349453,2,18,3,40
"Eubacterium_rectale",9.30744575124902,11,18,3,40
"Bacteroides_fragilis",9.76489365017551,9,18,3,40
"Streptococcus_constellatus",2.6434725791365,24,18,3,40
"Anaerococcus_obesiensis",1.42067702941051,32,18,3,40
"Clostridium_sp_ATCC_BAA_442",1.54961652290112,30,18,3,40
"Granulicatella_adiacens",6.32615268945564,15,18,3,40
"Campylobacter_ureolyticus",1.24475610398881,34,18,3,40
"Aggregatibacter_unclassified",0.962627512633556,37,18,3,40
"Fusobacterium_varium",1.14955372164221,35,18,3,40
"Porphyromonas_endodontalis",0.734923311826838,38,18,3,40
"Bilophila_unclassified",8.86002780366925,12,18,3,40
"Streptococcus_dysgalactiae",1.32502886537278,33,18,3,40
"Bifidobacterium_catenulatum",6.10692248728699,17,18,3,40
"Bacteroides_nordii",6.14480094819901,16,18,3,40
"Aeromonas_unclassified",1.10516387064875,36,18,3,40
"Actinomyces_cardiffensis",1.52673920153036,31,18,3,40
"Desulfovibrio_desulfuricans",7.24119689361327,14,18,3,40
"Slackia_unclassified",1.85755653162877,29,18,3,40
