"rowname","MeanDecreaseGini","Rank","StudyModel","BaseModel"
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.898532873781942,15,"YuJ_2015","YuJ_2015"
"Eubacterium_eligens",1.64576975208966,11,"YuJ_2015","YuJ_2015"
"Peptostreptococcus_unclassified",1.68194574334061,10,"YuJ_2015","YuJ_2015"
"Fusobacterium_nucleatum",2.27456015588055,9,"PRJEB27928","VogtmannE_2016"
"Parvimonas_unclassified",1.5984671516954,10,"PRJEB27928","VogtmannE_2016"
"Bacteroides_pectinophilus",1.49671223942812,11,"PRJEB27928","VogtmannE_2016"
"Peptostreptococcus_stomatis",1.44122323619083,12,"PRJEB27928","VogtmannE_2016"
"Porphyromonas_asaccharolytica",2.83299545523351,7,"PRJEB27928","VogtmannE_2016"
"Clostridium_leptum",4.31245855448124,2,"PRJEB27928","VogtmannE_2016"
"Bacteroides_vulgatus",3.28906090231292,6,"PRJEB27928","VogtmannE_2016"
"Porphyromonas_uenonis",0.747699430142973,16,"PRJEB27928","VogtmannE_2016"
"Gemella_morbillorum",0.871691668418547,13,"PRJEB27928","VogtmannE_2016"
"Streptococcus_constellatus",0.711981572252196,17,"PRJEB27928","VogtmannE_2016"
"Anaerococcus_obesiensis",0.478294016474048,19,"PRJEB27928","VogtmannE_2016"
"Ruminococcus_torques",3.99609545424433,4,"PRJEB27928","VogtmannE_2016"
"Anaerococcus_vaginalis",0.76863694303603,15,"PRJEB27928","VogtmannE_2016"
"Faecalibacterium_prausnitzii",4.01845069645239,3,"PRJEB27928","VogtmannE_2016"
"Bacteroides_faecis",2.46625418689367,8,"PRJEB27928","VogtmannE_2016"
"Campylobacter_ureolyticus",0.27713079639531,20,"PRJEB27928","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.806626058334343,14,"PRJEB27928","VogtmannE_2016"
"Clostridium_symbiosum",4.46984736741742,1,"PRJEB27928","VogtmannE_2016"
"Bacteroides_fragilis",3.6247230578561,5,"PRJEB27928","VogtmannE_2016"
"Eubacterium_infirmum",0.686437623400351,18,"PRJEB27928","VogtmannE_2016"
"Fusobacterium_nucleatum",2.27456015588055,9,"PRJDB4176","VogtmannE_2016"
"Parvimonas_unclassified",1.5984671516954,10,"PRJDB4176","VogtmannE_2016"
"Bacteroides_pectinophilus",1.49671223942812,11,"PRJDB4176","VogtmannE_2016"
"Peptostreptococcus_stomatis",1.44122323619083,12,"PRJDB4176","VogtmannE_2016"
"Porphyromonas_asaccharolytica",2.83299545523351,7,"PRJDB4176","VogtmannE_2016"
"Clostridium_leptum",4.31245855448124,2,"PRJDB4176","VogtmannE_2016"
"Bacteroides_vulgatus",3.28906090231292,6,"PRJDB4176","VogtmannE_2016"
"Porphyromonas_uenonis",0.747699430142973,16,"PRJDB4176","VogtmannE_2016"
"Gemella_morbillorum",0.871691668418547,13,"PRJDB4176","VogtmannE_2016"
"Streptococcus_constellatus",0.711981572252196,17,"PRJDB4176","VogtmannE_2016"
"Anaerococcus_obesiensis",0.478294016474048,19,"PRJDB4176","VogtmannE_2016"
"Ruminococcus_torques",3.99609545424433,4,"PRJDB4176","VogtmannE_2016"
"Anaerococcus_vaginalis",0.76863694303603,15,"PRJDB4176","VogtmannE_2016"
"Faecalibacterium_prausnitzii",4.01845069645239,3,"PRJDB4176","VogtmannE_2016"
"Bacteroides_faecis",2.46625418689367,8,"PRJDB4176","VogtmannE_2016"
"Campylobacter_ureolyticus",0.27713079639531,20,"PRJDB4176","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.806626058334343,14,"PRJDB4176","VogtmannE_2016"
"Clostridium_symbiosum",4.46984736741742,1,"PRJDB4176","VogtmannE_2016"
"Bacteroides_fragilis",3.6247230578561,5,"PRJDB4176","VogtmannE_2016"
"Eubacterium_infirmum",0.686437623400351,18,"PRJDB4176","VogtmannE_2016"
"Fusobacterium_nucleatum",2.27456015588055,9,"ZellerG_2014","VogtmannE_2016"
"Parvimonas_unclassified",1.5984671516954,10,"ZellerG_2014","VogtmannE_2016"
"Bacteroides_pectinophilus",1.49671223942812,11,"ZellerG_2014","VogtmannE_2016"
"Peptostreptococcus_stomatis",1.44122323619083,12,"ZellerG_2014","VogtmannE_2016"
"Porphyromonas_asaccharolytica",2.83299545523351,7,"ZellerG_2014","VogtmannE_2016"
"Clostridium_leptum",4.31245855448124,2,"ZellerG_2014","VogtmannE_2016"
"Bacteroides_vulgatus",3.28906090231292,6,"ZellerG_2014","VogtmannE_2016"
"Porphyromonas_uenonis",0.747699430142973,16,"ZellerG_2014","VogtmannE_2016"
"Gemella_morbillorum",0.871691668418547,13,"ZellerG_2014","VogtmannE_2016"
"Streptococcus_constellatus",0.711981572252196,17,"ZellerG_2014","VogtmannE_2016"
"Anaerococcus_obesiensis",0.478294016474048,19,"ZellerG_2014","VogtmannE_2016"
"Ruminococcus_torques",3.99609545424433,4,"ZellerG_2014","VogtmannE_2016"
"Anaerococcus_vaginalis",0.76863694303603,15,"ZellerG_2014","VogtmannE_2016"
"Faecalibacterium_prausnitzii",4.01845069645239,3,"ZellerG_2014","VogtmannE_2016"
"Bacteroides_faecis",2.46625418689367,8,"ZellerG_2014","VogtmannE_2016"
"Campylobacter_ureolyticus",0.27713079639531,20,"ZellerG_2014","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.806626058334343,14,"ZellerG_2014","VogtmannE_2016"
"Clostridium_symbiosum",4.46984736741742,1,"ZellerG_2014","VogtmannE_2016"
"Bacteroides_fragilis",3.6247230578561,5,"ZellerG_2014","VogtmannE_2016"
"Eubacterium_infirmum",0.686437623400351,18,"ZellerG_2014","VogtmannE_2016"
"Fusobacterium_nucleatum",2.27456015588055,9,"YuJ_2015","VogtmannE_2016"
"Parvimonas_unclassified",1.5984671516954,10,"YuJ_2015","VogtmannE_2016"
"Bacteroides_pectinophilus",1.49671223942812,11,"YuJ_2015","VogtmannE_2016"
"Peptostreptococcus_stomatis",1.44122323619083,12,"YuJ_2015","VogtmannE_2016"
"Porphyromonas_asaccharolytica",2.83299545523351,7,"YuJ_2015","VogtmannE_2016"
"Clostridium_leptum",4.31245855448124,2,"YuJ_2015","VogtmannE_2016"
"Bacteroides_vulgatus",3.28906090231292,6,"YuJ_2015","VogtmannE_2016"
"Porphyromonas_uenonis",0.747699430142973,16,"YuJ_2015","VogtmannE_2016"
"Gemella_morbillorum",0.871691668418547,13,"YuJ_2015","VogtmannE_2016"
"Streptococcus_constellatus",0.711981572252196,17,"YuJ_2015","VogtmannE_2016"
"Anaerococcus_obesiensis",0.478294016474048,19,"YuJ_2015","VogtmannE_2016"
"Ruminococcus_torques",3.99609545424433,4,"YuJ_2015","VogtmannE_2016"
"Anaerococcus_vaginalis",0.76863694303603,15,"YuJ_2015","VogtmannE_2016"
"Faecalibacterium_prausnitzii",4.01845069645239,3,"YuJ_2015","VogtmannE_2016"
"Bacteroides_faecis",2.46625418689367,8,"YuJ_2015","VogtmannE_2016"
"Campylobacter_ureolyticus",0.27713079639531,20,"YuJ_2015","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.806626058334343,14,"YuJ_2015","VogtmannE_2016"
"Clostridium_symbiosum",4.46984736741742,1,"YuJ_2015","VogtmannE_2016"
"Bacteroides_fragilis",3.6247230578561,5,"YuJ_2015","VogtmannE_2016"
"Eubacterium_infirmum",0.686437623400351,18,"YuJ_2015","VogtmannE_2016"
"Fusobacterium_nucleatum",2.27456015588055,9,"ThomasAM_2018b","VogtmannE_2016"
"Parvimonas_unclassified",1.5984671516954,10,"ThomasAM_2018b","VogtmannE_2016"
"Bacteroides_pectinophilus",1.49671223942812,11,"ThomasAM_2018b","VogtmannE_2016"
"Peptostreptococcus_stomatis",1.44122323619083,12,"ThomasAM_2018b","VogtmannE_2016"
"Porphyromonas_asaccharolytica",2.83299545523351,7,"ThomasAM_2018b","VogtmannE_2016"
"Clostridium_leptum",4.31245855448124,2,"ThomasAM_2018b","VogtmannE_2016"
"Bacteroides_vulgatus",3.28906090231292,6,"ThomasAM_2018b","VogtmannE_2016"
"Porphyromonas_uenonis",0.747699430142973,16,"ThomasAM_2018b","VogtmannE_2016"
"Gemella_morbillorum",0.871691668418547,13,"ThomasAM_2018b","VogtmannE_2016"
"Streptococcus_constellatus",0.711981572252196,17,"ThomasAM_2018b","VogtmannE_2016"
"Anaerococcus_obesiensis",0.478294016474048,19,"ThomasAM_2018b","VogtmannE_2016"
"Ruminococcus_torques",3.99609545424433,4,"ThomasAM_2018b","VogtmannE_2016"
"Anaerococcus_vaginalis",0.76863694303603,15,"ThomasAM_2018b","VogtmannE_2016"
"Faecalibacterium_prausnitzii",4.01845069645239,3,"ThomasAM_2018b","VogtmannE_2016"
"Bacteroides_faecis",2.46625418689367,8,"ThomasAM_2018b","VogtmannE_2016"
"Campylobacter_ureolyticus",0.27713079639531,20,"ThomasAM_2018b","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.806626058334343,14,"ThomasAM_2018b","VogtmannE_2016"
"Clostridium_symbiosum",4.46984736741742,1,"ThomasAM_2018b","VogtmannE_2016"
"Bacteroides_fragilis",3.6247230578561,5,"ThomasAM_2018b","VogtmannE_2016"
"Eubacterium_infirmum",0.686437623400351,18,"ThomasAM_2018b","VogtmannE_2016"
"Fusobacterium_nucleatum",2.27456015588055,9,"ThomasAM_2018a","VogtmannE_2016"
"Parvimonas_unclassified",1.5984671516954,10,"ThomasAM_2018a","VogtmannE_2016"
"Bacteroides_pectinophilus",1.49671223942812,11,"ThomasAM_2018a","VogtmannE_2016"
"Peptostreptococcus_stomatis",1.44122323619083,12,"ThomasAM_2018a","VogtmannE_2016"
"Porphyromonas_asaccharolytica",2.83299545523351,7,"ThomasAM_2018a","VogtmannE_2016"
"Clostridium_leptum",4.31245855448124,2,"ThomasAM_2018a","VogtmannE_2016"
"Bacteroides_vulgatus",3.28906090231292,6,"ThomasAM_2018a","VogtmannE_2016"
"Porphyromonas_uenonis",0.747699430142973,16,"ThomasAM_2018a","VogtmannE_2016"
"Gemella_morbillorum",0.871691668418547,13,"ThomasAM_2018a","VogtmannE_2016"
"Streptococcus_constellatus",0.711981572252196,17,"ThomasAM_2018a","VogtmannE_2016"
"Anaerococcus_obesiensis",0.478294016474048,19,"ThomasAM_2018a","VogtmannE_2016"
"Ruminococcus_torques",3.99609545424433,4,"ThomasAM_2018a","VogtmannE_2016"
"Anaerococcus_vaginalis",0.76863694303603,15,"ThomasAM_2018a","VogtmannE_2016"
"Faecalibacterium_prausnitzii",4.01845069645239,3,"ThomasAM_2018a","VogtmannE_2016"
"Bacteroides_faecis",2.46625418689367,8,"ThomasAM_2018a","VogtmannE_2016"
"Campylobacter_ureolyticus",0.27713079639531,20,"ThomasAM_2018a","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.806626058334343,14,"ThomasAM_2018a","VogtmannE_2016"
"Clostridium_symbiosum",4.46984736741742,1,"ThomasAM_2018a","VogtmannE_2016"
"Bacteroides_fragilis",3.6247230578561,5,"ThomasAM_2018a","VogtmannE_2016"
"Eubacterium_infirmum",0.686437623400351,18,"ThomasAM_2018a","VogtmannE_2016"
"Fusobacterium_nucleatum",2.27456015588055,9,"FengQ_2015","VogtmannE_2016"
"Parvimonas_unclassified",1.5984671516954,10,"FengQ_2015","VogtmannE_2016"
"Bacteroides_pectinophilus",1.49671223942812,11,"FengQ_2015","VogtmannE_2016"
"Peptostreptococcus_stomatis",1.44122323619083,12,"FengQ_2015","VogtmannE_2016"
"Porphyromonas_asaccharolytica",2.83299545523351,7,"FengQ_2015","VogtmannE_2016"
"Clostridium_leptum",4.31245855448124,2,"FengQ_2015","VogtmannE_2016"
"Bacteroides_vulgatus",3.28906090231292,6,"FengQ_2015","VogtmannE_2016"
"Porphyromonas_uenonis",0.747699430142973,16,"FengQ_2015","VogtmannE_2016"
"Gemella_morbillorum",0.871691668418547,13,"FengQ_2015","VogtmannE_2016"
"Streptococcus_constellatus",0.711981572252196,17,"FengQ_2015","VogtmannE_2016"
"Anaerococcus_obesiensis",0.478294016474048,19,"FengQ_2015","VogtmannE_2016"
"Ruminococcus_torques",3.99609545424433,4,"FengQ_2015","VogtmannE_2016"
"Anaerococcus_vaginalis",0.76863694303603,15,"FengQ_2015","VogtmannE_2016"
"Faecalibacterium_prausnitzii",4.01845069645239,3,"FengQ_2015","VogtmannE_2016"
"Bacteroides_faecis",2.46625418689367,8,"FengQ_2015","VogtmannE_2016"
"Campylobacter_ureolyticus",0.27713079639531,20,"FengQ_2015","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.806626058334343,14,"FengQ_2015","VogtmannE_2016"
"Clostridium_symbiosum",4.46984736741742,1,"FengQ_2015","VogtmannE_2016"
"Bacteroides_fragilis",3.6247230578561,5,"FengQ_2015","VogtmannE_2016"
"Eubacterium_infirmum",0.686437623400351,18,"FengQ_2015","VogtmannE_2016"
"Fusobacterium_nucleatum",0.74181829889753,10,"VogtmannE_2016","VogtmannE_2016"
"Parvimonas_unclassified",1.10821366966766,9,"VogtmannE_2016","VogtmannE_2016"
"Bacteroides_pectinophilus",0.497947418875063,12,"VogtmannE_2016","VogtmannE_2016"
"Peptostreptococcus_stomatis",0.138283688988359,16,"VogtmannE_2016","VogtmannE_2016"
"Porphyromonas_asaccharolytica",1.90875620112426,7,"VogtmannE_2016","VogtmannE_2016"
"Clostridium_leptum",4.85004603000728,2,"VogtmannE_2016","VogtmannE_2016"
"Bacteroides_vulgatus",2.91633311810791,4,"VogtmannE_2016","VogtmannE_2016"
"Porphyromonas_uenonis",0.18668629761495,14,"VogtmannE_2016","VogtmannE_2016"
"Gemella_morbillorum",0.3440443028865,13,"VogtmannE_2016","VogtmannE_2016"
"Streptococcus_constellatus",0.10777924539241,18,"VogtmannE_2016","VogtmannE_2016"
"Anaerococcus_obesiensis",0.0878911675405775,19,"VogtmannE_2016","VogtmannE_2016"
"Ruminococcus_torques",5.63688977059278,1,"VogtmannE_2016","VogtmannE_2016"
"Anaerococcus_vaginalis",0.148853096658602,15,"VogtmannE_2016","VogtmannE_2016"
"Faecalibacterium_prausnitzii",2.54717086442236,6,"VogtmannE_2016","VogtmannE_2016"
"Bacteroides_faecis",1.40940772806493,8,"VogtmannE_2016","VogtmannE_2016"
"Campylobacter_ureolyticus",0.0302060851926978,20,"VogtmannE_2016","VogtmannE_2016"
"Peptostreptococcus_unclassified",0.737168182474289,11,"VogtmannE_2016","VogtmannE_2016"
"Clostridium_symbiosum",4.33537410208073,3,"VogtmannE_2016","VogtmannE_2016"
"Bacteroides_fragilis",2.66775748776085,5,"VogtmannE_2016","VogtmannE_2016"
"Eubacterium_infirmum",0.118340985585769,17,"VogtmannE_2016","VogtmannE_2016"
"Parvimonas_unclassified",3.05764499340551,1,"PRJEB27928","ThomasAM_2018b"
"Parvimonas_micra",1.73770007042763,7,"PRJEB27928","ThomasAM_2018b"
"Gemella_morbillorum",1.95258818615099,4,"PRJEB27928","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.72836975247814,10,"PRJEB27928","ThomasAM_2018b"
"Clostridium_symbiosum",0.750946674095624,15,"PRJEB27928","ThomasAM_2018b"
"Bacteroides_vulgatus",1.73370622300516,8,"PRJEB27928","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",1.16649700814294,12,"PRJEB27928","ThomasAM_2018b"
"Bacteroides_dorei",1.72840135234033,9,"PRJEB27928","ThomasAM_2018b"
"Actinomyces_graevenitzii",2.37485824582232,2,"PRJEB27928","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.59138611919773,11,"PRJEB27928","ThomasAM_2018b"
"Escherichia_coli",2.02088437023839,3,"PRJEB27928","ThomasAM_2018b"
"Solobacterium_moorei",1.86430785614175,5,"PRJEB27928","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.462372444711092,18,"PRJEB27928","ThomasAM_2018b"
"Mitsuokella_multacida",0.959102078850928,14,"PRJEB27928","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.497663263758625,17,"PRJEB27928","ThomasAM_2018b"
"Atopobium_rimae",0.150485573376012,20,"PRJEB27928","ThomasAM_2018b"
"Streptococcus_anginosus",1.05407778619212,13,"PRJEB27928","ThomasAM_2018b"
"Olsenella_uli",0.376408752514024,19,"PRJEB27928","ThomasAM_2018b"
"Streptococcus_constellatus",0.521423280834517,16,"PRJEB27928","ThomasAM_2018b"
"Alistipes_senegalensis",1.75578940260177,6,"PRJEB27928","ThomasAM_2018b"
"Parvimonas_unclassified",3.05764499340551,1,"PRJDB4176","ThomasAM_2018b"
"Parvimonas_micra",1.73770007042763,7,"PRJDB4176","ThomasAM_2018b"
"Gemella_morbillorum",1.95258818615099,4,"PRJDB4176","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.72836975247814,10,"PRJDB4176","ThomasAM_2018b"
"Clostridium_symbiosum",0.750946674095624,15,"PRJDB4176","ThomasAM_2018b"
"Bacteroides_vulgatus",1.73370622300516,8,"PRJDB4176","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",1.16649700814294,12,"PRJDB4176","ThomasAM_2018b"
"Bacteroides_dorei",1.72840135234033,9,"PRJDB4176","ThomasAM_2018b"
"Actinomyces_graevenitzii",2.37485824582232,2,"PRJDB4176","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.59138611919773,11,"PRJDB4176","ThomasAM_2018b"
"Escherichia_coli",2.02088437023839,3,"PRJDB4176","ThomasAM_2018b"
"Solobacterium_moorei",1.86430785614175,5,"PRJDB4176","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.462372444711092,18,"PRJDB4176","ThomasAM_2018b"
"Mitsuokella_multacida",0.959102078850928,14,"PRJDB4176","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.497663263758625,17,"PRJDB4176","ThomasAM_2018b"
"Atopobium_rimae",0.150485573376012,20,"PRJDB4176","ThomasAM_2018b"
"Streptococcus_anginosus",1.05407778619212,13,"PRJDB4176","ThomasAM_2018b"
"Olsenella_uli",0.376408752514024,19,"PRJDB4176","ThomasAM_2018b"
"Streptococcus_constellatus",0.521423280834517,16,"PRJDB4176","ThomasAM_2018b"
"Alistipes_senegalensis",1.75578940260177,6,"PRJDB4176","ThomasAM_2018b"
"Parvimonas_unclassified",3.05764499340551,1,"ZellerG_2014","ThomasAM_2018b"
"Parvimonas_micra",1.73770007042763,7,"ZellerG_2014","ThomasAM_2018b"
"Gemella_morbillorum",1.95258818615099,4,"ZellerG_2014","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.72836975247814,10,"ZellerG_2014","ThomasAM_2018b"
"Clostridium_symbiosum",0.750946674095624,15,"ZellerG_2014","ThomasAM_2018b"
"Bacteroides_vulgatus",1.73370622300516,8,"ZellerG_2014","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",1.16649700814294,12,"ZellerG_2014","ThomasAM_2018b"
"Bacteroides_dorei",1.72840135234033,9,"ZellerG_2014","ThomasAM_2018b"
"Actinomyces_graevenitzii",2.37485824582232,2,"ZellerG_2014","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.59138611919773,11,"ZellerG_2014","ThomasAM_2018b"
"Escherichia_coli",2.02088437023839,3,"ZellerG_2014","ThomasAM_2018b"
"Solobacterium_moorei",1.86430785614175,5,"ZellerG_2014","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.462372444711092,18,"ZellerG_2014","ThomasAM_2018b"
"Mitsuokella_multacida",0.959102078850928,14,"ZellerG_2014","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.497663263758625,17,"ZellerG_2014","ThomasAM_2018b"
"Atopobium_rimae",0.150485573376012,20,"ZellerG_2014","ThomasAM_2018b"
"Streptococcus_anginosus",1.05407778619212,13,"ZellerG_2014","ThomasAM_2018b"
"Olsenella_uli",0.376408752514024,19,"ZellerG_2014","ThomasAM_2018b"
"Streptococcus_constellatus",0.521423280834517,16,"ZellerG_2014","ThomasAM_2018b"
"Alistipes_senegalensis",1.75578940260177,6,"ZellerG_2014","ThomasAM_2018b"
"Parvimonas_unclassified",3.05764499340551,1,"YuJ_2015","ThomasAM_2018b"
"Parvimonas_micra",1.73770007042763,7,"YuJ_2015","ThomasAM_2018b"
"Gemella_morbillorum",1.95258818615099,4,"YuJ_2015","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.72836975247814,10,"YuJ_2015","ThomasAM_2018b"
"Clostridium_symbiosum",0.750946674095624,15,"YuJ_2015","ThomasAM_2018b"
"Bacteroides_vulgatus",1.73370622300516,8,"YuJ_2015","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",1.16649700814294,12,"YuJ_2015","ThomasAM_2018b"
"Bacteroides_dorei",1.72840135234033,9,"YuJ_2015","ThomasAM_2018b"
"Actinomyces_graevenitzii",2.37485824582232,2,"YuJ_2015","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.59138611919773,11,"YuJ_2015","ThomasAM_2018b"
"Escherichia_coli",2.02088437023839,3,"YuJ_2015","ThomasAM_2018b"
"Solobacterium_moorei",1.86430785614175,5,"YuJ_2015","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.462372444711092,18,"YuJ_2015","ThomasAM_2018b"
"Mitsuokella_multacida",0.959102078850928,14,"YuJ_2015","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.497663263758625,17,"YuJ_2015","ThomasAM_2018b"
"Atopobium_rimae",0.150485573376012,20,"YuJ_2015","ThomasAM_2018b"
"Streptococcus_anginosus",1.05407778619212,13,"YuJ_2015","ThomasAM_2018b"
"Olsenella_uli",0.376408752514024,19,"YuJ_2015","ThomasAM_2018b"
"Streptococcus_constellatus",0.521423280834517,16,"YuJ_2015","ThomasAM_2018b"
"Alistipes_senegalensis",1.75578940260177,6,"YuJ_2015","ThomasAM_2018b"
"Parvimonas_unclassified",3.05764499340551,1,"VogtmannE_2016","ThomasAM_2018b"
"Parvimonas_micra",1.73770007042763,7,"VogtmannE_2016","ThomasAM_2018b"
"Gemella_morbillorum",1.95258818615099,4,"VogtmannE_2016","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.72836975247814,10,"VogtmannE_2016","ThomasAM_2018b"
"Clostridium_symbiosum",0.750946674095624,15,"VogtmannE_2016","ThomasAM_2018b"
"Bacteroides_vulgatus",1.73370622300516,8,"VogtmannE_2016","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",1.16649700814294,12,"VogtmannE_2016","ThomasAM_2018b"
"Bacteroides_dorei",1.72840135234033,9,"VogtmannE_2016","ThomasAM_2018b"
"Actinomyces_graevenitzii",2.37485824582232,2,"VogtmannE_2016","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.59138611919773,11,"VogtmannE_2016","ThomasAM_2018b"
"Escherichia_coli",2.02088437023839,3,"VogtmannE_2016","ThomasAM_2018b"
"Solobacterium_moorei",1.86430785614175,5,"VogtmannE_2016","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.462372444711092,18,"VogtmannE_2016","ThomasAM_2018b"
"Mitsuokella_multacida",0.959102078850928,14,"VogtmannE_2016","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.497663263758625,17,"VogtmannE_2016","ThomasAM_2018b"
"Atopobium_rimae",0.150485573376012,20,"VogtmannE_2016","ThomasAM_2018b"
"Streptococcus_anginosus",1.05407778619212,13,"VogtmannE_2016","ThomasAM_2018b"
"Olsenella_uli",0.376408752514024,19,"VogtmannE_2016","ThomasAM_2018b"
"Streptococcus_constellatus",0.521423280834517,16,"VogtmannE_2016","ThomasAM_2018b"
"Alistipes_senegalensis",1.75578940260177,6,"VogtmannE_2016","ThomasAM_2018b"
"Parvimonas_unclassified",3.05764499340551,1,"ThomasAM_2018a","ThomasAM_2018b"
"Parvimonas_micra",1.73770007042763,7,"ThomasAM_2018a","ThomasAM_2018b"
"Gemella_morbillorum",1.95258818615099,4,"ThomasAM_2018a","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.72836975247814,10,"ThomasAM_2018a","ThomasAM_2018b"
"Clostridium_symbiosum",0.750946674095624,15,"ThomasAM_2018a","ThomasAM_2018b"
"Bacteroides_vulgatus",1.73370622300516,8,"ThomasAM_2018a","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",1.16649700814294,12,"ThomasAM_2018a","ThomasAM_2018b"
"Bacteroides_dorei",1.72840135234033,9,"ThomasAM_2018a","ThomasAM_2018b"
"Actinomyces_graevenitzii",2.37485824582232,2,"ThomasAM_2018a","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.59138611919773,11,"ThomasAM_2018a","ThomasAM_2018b"
"Escherichia_coli",2.02088437023839,3,"ThomasAM_2018a","ThomasAM_2018b"
"Solobacterium_moorei",1.86430785614175,5,"ThomasAM_2018a","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.462372444711092,18,"ThomasAM_2018a","ThomasAM_2018b"
"Mitsuokella_multacida",0.959102078850928,14,"ThomasAM_2018a","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.497663263758625,17,"ThomasAM_2018a","ThomasAM_2018b"
"Atopobium_rimae",0.150485573376012,20,"ThomasAM_2018a","ThomasAM_2018b"
"Streptococcus_anginosus",1.05407778619212,13,"ThomasAM_2018a","ThomasAM_2018b"
"Olsenella_uli",0.376408752514024,19,"ThomasAM_2018a","ThomasAM_2018b"
"Streptococcus_constellatus",0.521423280834517,16,"ThomasAM_2018a","ThomasAM_2018b"
"Alistipes_senegalensis",1.75578940260177,6,"ThomasAM_2018a","ThomasAM_2018b"
"Parvimonas_unclassified",3.05764499340551,1,"FengQ_2015","ThomasAM_2018b"
"Parvimonas_micra",1.73770007042763,7,"FengQ_2015","ThomasAM_2018b"
"Gemella_morbillorum",1.95258818615099,4,"FengQ_2015","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.72836975247814,10,"FengQ_2015","ThomasAM_2018b"
"Clostridium_symbiosum",0.750946674095624,15,"FengQ_2015","ThomasAM_2018b"
"Bacteroides_vulgatus",1.73370622300516,8,"FengQ_2015","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",1.16649700814294,12,"FengQ_2015","ThomasAM_2018b"
"Bacteroides_dorei",1.72840135234033,9,"FengQ_2015","ThomasAM_2018b"
"Actinomyces_graevenitzii",2.37485824582232,2,"FengQ_2015","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.59138611919773,11,"FengQ_2015","ThomasAM_2018b"
"Escherichia_coli",2.02088437023839,3,"FengQ_2015","ThomasAM_2018b"
"Solobacterium_moorei",1.86430785614175,5,"FengQ_2015","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.462372444711092,18,"FengQ_2015","ThomasAM_2018b"
"Mitsuokella_multacida",0.959102078850928,14,"FengQ_2015","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.497663263758625,17,"FengQ_2015","ThomasAM_2018b"
"Atopobium_rimae",0.150485573376012,20,"FengQ_2015","ThomasAM_2018b"
"Streptococcus_anginosus",1.05407778619212,13,"FengQ_2015","ThomasAM_2018b"
"Olsenella_uli",0.376408752514024,19,"FengQ_2015","ThomasAM_2018b"
"Streptococcus_constellatus",0.521423280834517,16,"FengQ_2015","ThomasAM_2018b"
"Alistipes_senegalensis",1.75578940260177,6,"FengQ_2015","ThomasAM_2018b"
"Parvimonas_unclassified",1.78237507981514,1,"ThomasAM_2018b","ThomasAM_2018b"
"Parvimonas_micra",1.07318949947703,8,"ThomasAM_2018b","ThomasAM_2018b"
"Gemella_morbillorum",1.18128530958463,7,"ThomasAM_2018b","ThomasAM_2018b"
"Peptostreptococcus_stomatis",1.24797310370905,5,"ThomasAM_2018b","ThomasAM_2018b"
"Clostridium_symbiosum",0.596911066576104,13,"ThomasAM_2018b","ThomasAM_2018b"
