"rowname","MeanDecreaseGini","Rank","FeatureCount","Sampling","RepeatTimes"
"Roseburia_intestinalis",1.53093781258296,13,40,100,8
"Porphyromonas_uenonis",0.359081512086774,37,40,100,8
"Porphyromonas_somerae",0.483916409660578,35,40,100,8
"Clostridium_scindens",0.521535452991729,32,40,100,8
"Clostridium_symbiosum",1.86563897788371,4,40,100,8
"Coprococcus_catus",1.77099237303029,8,40,100,8
"Subdoligranulum_sp_4_3_54A2FAA",1.44824844725983,15,40,100,8
"Bifidobacterium_dentium",0.692750939683593,26,40,100,8
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",1.84133990061627,6,40,100,8
"Alistipes_indistinctus",2.17697832294803,2,40,100,8
"Citrobacter_unclassified",0.599738573075028,28,40,100,8
"Klebsiella_unclassified",0.615631923841849,27,40,100,8
"Blautia_hydrogenotrophica",0.708571576819712,25,40,100,8
"Eikenella_corrodens",0.501071477522005,33,40,100,8
"Streptococcus_gallolyticus",0.593814711877248,29,40,100,8
"Veillonella_unclassified",1.20587304476141,18,40,100,8
"Pantoea_unclassified",0.546600945563398,31,40,100,8
"Streptococcus_sanguinis",1.21517825691588,17,40,100,8
"Streptococcus_gordonii",0.713599377155496,24,40,100,8
"Alistipes_sp_AP11",1.46441811291238,14,40,100,8
"Adlercreutzia_equolifaciens",1.63049980891812,11,40,100,8
"Anaerostipes_unclassified",0.560820308206882,30,40,100,8
"Peptostreptococcus_anaerobius",0.395447898032148,36,40,100,8
"Gordonibacter_pamelaeae",1.13941795194374,19,40,100,8
"Solobacterium_moorei",1.7357429707921,9,40,100,8
"Anaerococcus_vaginalis",0.255158416739691,38,40,100,8
"Eubacterium_rectale",1.68587605898515,10,40,100,8
"Prevotella_intermedia",0.156685650650683,40,40,100,8
"Parasutterella_excrementihominis",1.06604784710976,20,40,100,8
"Coprobacillus_unclassified",0.944631146621349,21,40,100,8
"Streptococcus_infantis",0.887025871698081,22,40,100,8
"Aggregatibacter_segnis",0.16365003949077,39,40,100,8
"Lactobacillus_casei_paracasei",0.498380304871954,34,40,100,8
"Solobacterium_moorei",1.65728593641681,8,40,100,7
"Fusobacterium_nucleatum",1.48834616611072,12,40,100,7
"Gemella_morbillorum",1.68283323342925,7,40,100,7
"Roseburia_hominis",2.18791405313239,4,40,100,7
"Prevotella_copri",2.60528216907237,1,40,100,7
"Porphyromonas_asaccharolytica",1.46609356536271,13,40,100,7
"Porphyromonas_uenonis",0.873848588606622,25,40,100,7
"Lachnospiraceae_bacterium_2_1_58FAA",1.1938732594941,17,40,100,7
"Parvimonas_unclassified",1.3081506210697,15,40,100,7
"Peptostreptococcus_unclassified",0.671121949059841,27,40,100,7
"Streptococcus_salivarius",2.37692980591588,3,40,100,7
"Peptostreptococcus_stomatis",0.782079037005803,26,40,100,7
"Parvimonas_micra",0.592848577935242,30,40,100,7
"Streptococcus_mitis_oralis_pneumoniae",1.09412233781645,19,40,100,7
"Streptococcus_thermophilus",1.06664570376883,20,40,100,7
"Pseudoflavonifractor_capillosus",1.70995546845947,6,40,100,7
"Dorea_formicigenerans",1.64459688349535,9,40,100,7
"Bifidobacterium_catenulatum",1.15385828930461,18,40,100,7
"Eubacterium_dolichum",0.391870602530431,35,40,100,7
"Flavonifractor_plautii",1.84271831574658,5,40,100,7
"Bacteroides_cellulosilyticus",1.20009405481539,16,40,100,7
"Acidaminococcus_intestini",0.635852975819764,29,40,100,7
"Eubacterium_eligens",2.55893366635365,2,40,100,7
"Lachnospiraceae_bacterium_5_1_57FAA",0.891596539896682,24,40,100,7
"Erysipelotrichaceae_bacterium_5_2_54FAA",0.289882801850084,38,40,100,7
"Clostridium_scindens",0.928142230511322,23,40,100,7
"Actinobacillus_unclassified",0.290571290489301,37,40,100,7
"Dorea_longicatena",1.59381917973933,10,40,100,7
"Lachnospiraceae_bacterium_8_1_57FAA",0.645751178972659,28,40,100,7
"Lactobacillus_delbrueckii",0.425869275782873,32,40,100,7
"Eubacterium_siraeum",1.37529526896254,14,40,100,7
"Ruminococcaceae_bacterium_D16",1.58368227476836,11,40,100,7
"Clostridium_methylpentosum",0.404023113856143,34,40,100,7
"Eubacterium_infirmum",0.512333538229909,31,40,100,7
"Peptostreptococcus_anaerobius",0.205091312555563,40,40,100,7
"Ruminococcus_albus",0.978800131438363,21,40,100,7
"Peptostreptococcaceae_noname_unclassified",0.962902488990117,22,40,100,7
"Actinomyces_cardiffensis",0.314574040781956,36,40,100,7
"Dorea_unclassified",0.423255983011062,33,40,100,7
"Leptotrichia_unclassified",0.230167309152775,39,40,100,7
"Parvimonas_unclassified",2.49463484583677,1,40,100,6
"Parvimonas_micra",1.7582408010633,5,40,100,6
"Peptostreptococcus_stomatis",1.46777860006397,14,40,100,6
"Gemella_morbillorum",1.31986339291352,18,40,100,6
"Porphyromonas_asaccharolytica",1.43943475211336,16,40,100,6
"Bifidobacterium_catenulatum",1.35381082765907,17,40,100,6
"candidate_division_TM7_single_cell_isolate_TM7c",0.69938482621154,29,40,100,6
"Streptococcus_gordonii",1.1933648477198,19,40,100,6
"Solobacterium_moorei",1.55659084465891,11,40,100,6
"Bacteroides_fragilis",1.49626148902426,12,40,100,6
"Ruminococcus_torques",2.32474137986208,2,40,100,6
"Clostridium_citroniae",1.72141392414956,6,40,100,6
"Granulicatella_adiacens",1.49228036939705,13,40,100,6
"candidate_division_TM7_single_cell_isolate_TM7b",0.420424280403963,34,40,100,6
"Streptococcus_cristatus",0.717467447153061,28,40,100,6
"Bacteroides_cellulosilyticus",1.15018967265701,23,40,100,6
"Streptococcus_mitis_oralis_pneumoniae",1.16210291975468,22,40,100,6
"Eubacterium_rectale",1.64023045643648,9,40,100,6
"Clostridium_nexile",0.885450979289361,25,40,100,6
"Atopobium_rimae",0.265884466378378,39,40,100,6
"Clostridium_symbiosum",2.23671791318117,3,40,100,6
"Coprobacillus_unclassified",1.16981811814925,21,40,100,6
"Lactobacillus_reuteri",0.304875602961652,37,40,100,6
"Butyricicoccus_pullicaecorum",0.297736609618584,38,40,100,6
"Alistipes_finegoldii",1.1749846818365,20,40,100,6
"Gordonibacter_pamelaeae",1.71778173958605,7,40,100,6
"Subdoligranulum_sp_4_3_54A2FAA",0.681924524779377,30,40,100,6
"Fusobacterium_nucleatum",0.729399928189741,27,40,100,6
"Lachnospiraceae_bacterium_9_1_43BFAA",0.485373062639315,33,40,100,6
"Clostridium_bolteae",2.09421453477913,4,40,100,6
"Ruminococcus_gnavus",1.60085440980275,10,40,100,6
"Lachnospiraceae_bacterium_8_1_57FAA",0.626724444576252,31,40,100,6
"Klebsiella_oxytoca",0.415521645092564,35,40,100,6
"Veillonella_parvula",1.13243623683161,24,40,100,6
"Actinomyces_viscosus",0.535351996101418,32,40,100,6
"Lachnospiraceae_bacterium_4_1_37FAA",0.254065998399006,40,40,100,6
"Klebsiella_unclassified",0.74563430395122,26,40,100,6
"Bifidobacterium_longum",1.4548346118809,15,40,100,6
"Coprococcus_comes",1.70386449229655,8,40,100,6
"Clostridium_hylemonae",0.382315466610773,36,40,100,6
"Fusobacterium_nucleatum",1.9783997145425,5,40,100,5
"Parvimonas_unclassified",2.45865528690307,1,40,100,5
"Parvimonas_micra",1.56452025261924,11,40,100,5
"Peptostreptococcus_stomatis",2.03837646052938,3,40,100,5
"Prevotella_copri",1.45951654904152,14,40,100,5
"Prevotella_stercorea",0.534965955413917,30,40,100,5
"Solobacterium_moorei",2.16977773792838,2,40,100,5
"Gemella_morbillorum",1.41482746009016,15,40,100,5
"Enterococcus_faecium",0.500083854189923,33,40,100,5
"Alistipes_indistinctus",0.950844216576392,23,40,100,5
"Clostridium_symbiosum",1.54744286262176,12,40,100,5
"Bacteroides_salyersiae",1.28928048034476,19,40,100,5
"Subdoligranulum_unclassified",1.58083507011772,10,40,100,5
"Mitsuokella_multacida",0.528567182925717,31,40,100,5
"Bacteroides_fragilis",2.01256787566955,4,40,100,5
"Porphyromonas_asaccharolytica",1.02586177702426,22,40,100,5
"Eubacterium_limosum",0.474878819100656,35,40,100,5
"Clostridium_sp_ATCC_BAA_442",0.333204213406432,37,40,100,5
"Bifidobacterium_longum",1.75140691900928,8,40,100,5
"Actinomyces_oris",0.362356198467287,36,40,100,5
"Peptostreptococcus_unclassified",0.78253392645359,26,40,100,5
"Olsenella_unclassified",0.658742870374855,29,40,100,5
"Lactobacillus_vaginalis",0.272060233958557,39,40,100,5
"Eubacterium_hallii",1.82878151651542,6,40,100,5
"Roseburia_intestinalis",1.75341437429131,7,40,100,5
"Ruminococcus_torques",1.71330574527098,9,40,100,5
"Coprobacillus_unclassified",0.824137537232981,25,40,100,5
"Ruminococcus_lactaris",1.39529228270294,16,40,100,5
"Ruminococcus_sp_JC304",0.331954075501653,38,40,100,5
"Lactobacillus_fermentum",0.261838986281312,40,40,100,5
"Roseburia_unclassified",0.73734341058077,27,40,100,5
"Porphyromonas_somerae",0.481626338625495,34,40,100,5
"Alistipes_shahii",1.32908384414392,17,40,100,5
"Anaerococcus_vaginalis",0.503756812655138,32,40,100,5
"Alistipes_putredinis",1.20330669821593,20,40,100,5
"Holdemania_unclassified",0.860046678719252,24,40,100,5
"Lachnospiraceae_bacterium_2_1_58FAA",1.47208056376695,13,40,100,5
"Burkholderiales_bacterium_1_1_47",1.12678393046621,21,40,100,5
"Eubacterium_biforme",1.29202312085572,18,40,100,5
"Ruminococcus_albus",0.698580859207252,28,40,100,5
"Gemella_morbillorum",1.31112773441611,17,40,100,4
"Peptostreptococcus_stomatis",1.31147547554889,16,40,100,4
"Parvimonas_micra",0.799210001014927,27,40,100,4
"Clostridium_symbiosum",1.75900236394435,5,40,100,4
"Ruminococcus_torques",2.38516902359753,1,40,100,4
"Parvimonas_unclassified",1.57947325060824,11,40,100,4
"Clostridium_bolteae",2.11482862903275,2,40,100,4
"Eubacterium_ventriosum",1.61976433075028,8,40,100,4
"Bifidobacterium_catenulatum",1.11225754594203,23,40,100,4
"Porphyromonas_asaccharolytica",1.07637970488498,24,40,100,4
"Clostridium_citroniae",1.6070036064504,9,40,100,4
"Bacteroides_caccae",1.52395938561607,12,40,100,4
"Clostridiales_bacterium_1_7_47FAA",1.50729944934252,13,40,100,4
"Fusobacterium_nucleatum",1.16818583116534,22,40,100,4
"Lachnospiraceae_bacterium_8_1_57FAA",0.656192288438242,30,40,100,4
"Subdoligranulum_sp_4_3_54A2FAA",0.757988140871154,28,40,100,4
"Lachnospiraceae_bacterium_7_1_58FAA",1.62780373990989,6,40,100,4
"Anaerococcus_vaginalis",0.616707758500476,31,40,100,4
"Slackia_unclassified",0.247232185292019,39,40,100,4
"Bilophila_unclassified",2.00851855391061,4,40,100,4
"Streptococcus_tigurinus",0.34671887534427,35,40,100,4
"Solobacterium_moorei",1.16945216932189,21,40,100,4
"Clostridium_asparagiforme",1.46809575021809,14,40,100,4
"Parabacteroides_merdae",1.62443654650124,7,40,100,4
"Lachnospiraceae_bacterium_5_1_57FAA",0.710588867761164,29,40,100,4
"Flavonifractor_plautii",1.58009974366594,10,40,100,4
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",1.29376625877691,18,40,100,4
"Clostridium_hathewayi",2.04582189557918,3,40,100,4
"Coprobacillus_unclassified",0.937508814699828,25,40,100,4
"Streptococcus_intermedius",0.308464584498875,37,40,100,4
"Pyramidobacter_piscolens",0.328757146826645,36,40,100,4
"Anaerostipes_unclassified",0.365582551428424,34,40,100,4
"Bacteroides_fragilis",1.22778163021669,19,40,100,4
"Clostridiaceae_bacterium_JC118",0.868639469103438,26,40,100,4
"Propionibacterium_freudenreichii",0.250682057639554,38,40,100,4
"Lactobacillus_casei_paracasei",0.39479576188775,33,40,100,4
"Clostridium_leptum",1.46436243259282,15,40,100,4
"Ruminococcus_bromii",1.22440691468012,20,40,100,4
"Blautia_producta",0.537737513413884,32,40,100,4
"Fusobacterium_varium",0.240022997392903,40,40,100,4
"Parvimonas_unclassified",2.27428834187719,2,40,100,3
"Solobacterium_moorei",1.18569263640906,18,40,100,3
"Peptostreptococcus_stomatis",2.2025500850316,3,40,100,3
"Fusobacterium_nucleatum",1.6869525337956,9,40,100,3
"Parvimonas_micra",1.53316146582719,10,40,100,3
"Gemella_morbillorum",1.73336504139978,8,40,100,3
"Eubacterium_eligens",2.38973687505322,1,40,100,3
"Actinomyces_graevenitzii",0.909558134385333,26,40,100,3
"Prevotella_stercorea",0.652537717670017,31,40,100,3
"Eubacterium_rectale",1.83980246760006,6,40,100,3
"Bilophila_wadsworthia",1.90647042940083,5,40,100,3
"Porphyromonas_asaccharolytica",1.79110988388082,7,40,100,3
"Atopobium_parvulum",1.14295660337569,20,40,100,3
"Streptococcus_vestibularis",1.10650266309044,21,40,100,3
"Lachnospiraceae_bacterium_7_1_58FAA",1.28305851133737,17,40,100,3
"Streptococcus_anginosus",0.943510049989537,24,40,100,3
"Peptostreptococcus_anaerobius",0.604507829396357,33,40,100,3
"Streptococcus_mitis_oralis_pneumoniae",1.30482845399167,14,40,100,3
"Fusobacterium_mortiferum",0.383336711540535,36,40,100,3
"candidate_division_TM7_single_cell_isolate_TM7c",0.791731728549443,28,40,100,3
"Lachnospiraceae_bacterium_8_1_57FAA",0.799075204460017,27,40,100,3
"Atopobium_rimae",0.294720979224418,38,40,100,3
"Slackia_unclassified",0.187108719833919,40,40,100,3
"Clostridium_symbiosum",1.28955655067569,15,40,100,3
"Ruminococcaceae_bacterium_D16",1.28601658159352,16,40,100,3
"Ruminococcus_torques",1.93566878169732,4,40,100,3
"Pseudoflavonifractor_capillosus",1.01550784258432,22,40,100,3
"Clostridium_bolteae",1.45128578136119,11,40,100,3
"Enterobacter_cloacae",0.92315151351588,25,40,100,3
"Anaerotruncus_unclassified",1.44307516964788,12,40,100,3
"Phascolarctobacterium_succinatutens",0.566641278835783,34,40,100,3
"Streptococcus_constellatus",0.643956149249228,32,40,100,3
"Bifidobacterium_bifidum",0.757592435064044,29,40,100,3
"Alistipes_sp_AP11",0.993659615356645,23,40,100,3
"Bacteroides_fragilis",1.17166845562584,19,40,100,3
"Parabacteroides_johnsonii",0.667573641737838,30,40,100,3
"Klebsiella_oxytoca",0.239599853031682,39,40,100,3
"Parabacteroides_merdae",1.39236418140521,13,40,100,3
"Porphyromonas_somerae",0.30182523078193,37,40,100,3
"Streptococcus_tigurinus",0.385018728818781,35,40,100,3
"Fusobacterium_nucleatum",0.115046094290986,18,40,100,2
"Gemella_morbillorum",0.063161075869435,23,40,100,2
"Solobacterium_moorei",1.35022002963086,4,40,100,2
"Parvimonas_unclassified",1.88067707380862,2,40,100,2
"Peptostreptococcus_stomatis",1.76443846519688,3,40,100,2
"Parvimonas_micra",0.038692380952381,31,40,100,2
"Streptococcus_australis",0.10657106180713,21,40,100,2
"Lachnospiraceae_bacterium_8_1_57FAA",0.0490467184002788,26,40,100,2
"Eubacterium_rectale",1.12971214670763,5,40,100,2
"Parabacteroides_johnsonii",0.0270436090225564,32,40,100,2
"Coprococcus_comes",0.121400291619808,17,40,100,2
"Gemella_sanguinis",0.0615285773909613,24,40,100,2
"Streptococcus_infantis",0.048891452991453,27,40,100,2
"Erysipelotrichaceae_bacterium_2_2_44A",0.0905001364648423,22,40,100,2
"Clostridiales_bacterium_1_7_47FAA",0.338471960426914,9,40,100,2
"Anaerotruncus_colihominis",0.0469587364132256,29,40,100,2
"Streptococcus_anginosus",0.0480749791144528,28,40,100,2
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",0.136364101447228,12,40,100,2
"Ruminococcus_obeum",0.853234721162686,7,40,100,2
"Lachnospiraceae_bacterium_7_1_58FAA",0.113861969317232,19,40,100,2
"Subdoligranulum_sp_4_3_54A2FAA",0.0426351419993835,30,40,100,2
"Ruminococcus_sp_5_1_39BFAA",0.126428315406644,16,40,100,2
"Streptococcus_thermophilus",0.30021392833173,10,40,100,2
"Porphyromonas_asaccharolytica",3.28847061719707,1,40,100,2
"Clostridium_hathewayi",0.108616877513088,20,40,100,2
"Alistipes_sp_AP11",0.129544322533332,15,40,100,2
"Prevotella_bivia",0.134166676495159,14,40,100,2
"Bilophila_unclassified",0.496715600581498,8,40,100,2
"Leuconostoc_mesenteroides",0,39,40,100,2
"Porphyromonas_uenonis",0.00705882352941176,37,40,100,2
"Megamonas_funiformis",0.0248358952708798,34,40,100,2
"Prevotella_intermedia",0,39,40,100,2
"Anaerococcus_obesiensis",0,39,40,100,2
"Eubacterium_hallii",1.11375096805215,6,40,100,2
"Anaerococcus_vaginalis",0.0233242296918768,35,40,100,2
"Lachnospiraceae_bacterium_3_1_46FAA",0.147433816978702,11,40,100,2
"Rothia_mucilaginosa",0.135332762524713,13,40,100,2
"Clostridium_symbiosum",0.0193142857142857,36,40,100,2
"Odoribacter_splanchnicus",0.0561002513826043,25,40,100,2
"Bifidobacterium_animalis",0.0252285714285714,33,40,100,2
"Peptostreptococcus_stomatis",1.61944697615153,3,40,100,1
"Gemella_morbillorum",0.0961365914786967,24,40,100,1
"Fusobacterium_nucleatum",0.472582226631298,9,40,100,1
"Parvimonas_unclassified",1.76190557535299,2,40,100,1
"Megasphaera_unclassified",0.0465021052851717,33,40,100,1
"Parvimonas_micra",0.140762652129432,20,40,100,1
"Anaerococcus_vaginalis",0.0176848484848485,37,40,100,1
"Bacteroides_massiliensis",0.189388153857181,14,40,100,1
"Alistipes_sp_AP11",0.387934151340949,11,40,100,1
"Bifidobacterium_bifidum",0.0588444196498376,29,40,100,1
"Eubacterium_rectale",1.26037416421616,4,40,100,1
"Bilophila_wadsworthia",0.272214331289625,12,40,100,1
"Lactococcus_lactis",0.0822054184377714,26,40,100,1
"Blautia_hydrogenotrophica",0.0366147832843485,34,40,100,1
"Faecalibacterium_prausnitzii",0.445720286473073,10,40,100,1
"Rothia_unclassified",0.0565539809863339,30,40,100,1
"Lachnospiraceae_bacterium_1_1_57FAA",0.169974601220509,16,40,100,1
"Acidaminococcus_unclassified",0.0362757106670419,35,40,100,1
"Desulfovibrio_desulfuricans",0.123107650444708,21,40,100,1
"Bifidobacterium_animalis",0.110288958884253,23,40,100,1
"Porphyromonas_asaccharolytica",2.56821472911244,1,40,100,1
"Eubacterium_eligens",0.582161005975673,7,40,100,1
"Lactobacillus_curvatus",0,39,40,100,1
"Anaerotruncus_colihominis",0.181448785115813,15,40,100,1
"Clostridium_scindens",0.190402519431332,13,40,100,1
"Coprococcus_sp_ART55_1",0.161533197390844,17,40,100,1
"Subdoligranulum_sp_4_3_54A2FAA",0.0516605945482107,32,40,100,1
"Anaerococcus_obesiensis",0,39,40,100,1
"Oscillibacter_sp_KLE_1745",0.0247677368383251,36,40,100,1
"Solobacterium_moorei",1.20552605428986,5,40,100,1
"Phascolarctobacterium_succinatutens",0.0660290376290376,28,40,100,1
"Streptococcus_cristatus",0.14902624701916,18,40,100,1
"Parabacteroides_unclassified",0.0695465588688095,27,40,100,1
"Coprobacter_fastidiosus",0.0936825391694499,25,40,100,1
"Clostridium_hathewayi",0.146097571563657,19,40,100,1
"Sutterella_wadsworthensis",0.0516969514145985,31,40,100,1
"Acidaminococcus_intestini",0.117076057447137,22,40,100,1
"Bilophila_unclassified",0.909930979702758,6,40,100,1
"Leuconostoc_pseudomesenteroides",0,39,40,100,1
"Subdoligranulum_unclassified",0.511081848217142,8,40,100,1
"Gemella_morbillorum",0.866692814238053,17,40,80,10
"Parvimonas_unclassified",1.88804082458794,4,40,80,10
"Solobacterium_moorei",2.04296325176638,2,40,80,10
"Peptostreptococcus_stomatis",1.39459947086758,8,40,80,10
"Parvimonas_micra",0.951806030798413,14,40,80,10
"Lachnospiraceae_bacterium_7_1_58FAA",2.26375674423472,1,40,80,10
"Porphyromonas_asaccharolytica",0.897135682682124,16,40,80,10
"Lachnospiraceae_bacterium_8_1_57FAA",0.571321658970721,26,40,80,10
"Parabacteroides_merdae",1.3819865007744,10,40,80,10
"Odoribacter_splanchnicus",1.18909552187505,12,40,80,10
"Coprococcus_sp_ART55_1",0.646872951562448,23,40,80,10
"Clostridium_symbiosum",1.46691727159649,7,40,80,10
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",1.65618746555903,5,40,80,10
"Scardovia_wiggsiae",0.416632800777417,31,40,80,10
"Bifidobacterium_catenulatum",1.57373705518243,6,40,80,10
"Bacteroides_vulgatus",1.38795841914298,9,40,80,10
"Roseburia_intestinalis",1.89536223449336,3,40,80,10
"Anaerostipes_hadrus",1.26554562536206,11,40,80,10
"Actinomyces_graevenitzii",0.572193785344642,25,40,80,10
"Anaerococcus_vaginalis",0.21512741845018,36,40,80,10
"Actinomyces_turicensis",0.206830657840034,37,40,80,10
"candidate_division_TM7_single_cell_isolate_TM7b",0.16427425995542,40,40,80,10
"Megamonas_rupellensis",0.475865072891572,30,40,80,10
"candidate_division_TM7_single_cell_isolate_TM7c",0.409981301842302,32,40,80,10
"Streptococcus_vestibularis",0.692384884915021,21,40,80,10
"Streptococcus_cristatus",0.400772689575747,33,40,80,10
"Lactobacillus_gasseri",0.602352260545869,24,40,80,10
"Parabacteroides_distasonis",1.12135212213358,13,40,80,10
"Coriobacteriaceae_bacterium_phI",0.570207010679461,27,40,80,10
"Erysipelotrichaceae_bacterium_6_1_45",0.747476223630807,18,40,80,10
"Dialister_succinatiphilus",0.305713554116604,34,40,80,10
"Granulicatella_adiacens",0.89758243928766,15,40,80,10
"Desulfovibrio_piger",0.492135639751384,29,40,80,10
"Eubacterium_cylindroides",0.714026391086737,19,40,80,10
"Streptococcus_anginosus",0.654672866648784,22,40,80,10
"Atopobium_parvulum",0.695939621776975,20,40,80,10
"Klebsiella_oxytoca",0.502773078332293,28,40,80,10
"Atopobium_rimae",0.182885199623848,38,40,80,10
"Fusobacterium_gonidiaformans",0.166241465009341,39,40,80,10
"Lactobacillus_salivarius",0.240918541178803,35,40,80,10
"Porphyromonas_asaccharolytica",1.55057953782405,3,40,80,9
"Fusobacterium_nucleatum",0.994730445260772,20,40,80,9
"Parvimonas_micra",0.661786419688713,27,40,80,9
"Peptostreptococcus_stomatis",0.952068832214356,21,40,80,9
"Clostridium_symbiosum",1.72291923814558,1,40,80,9
"Ruminococcaceae_bacterium_D16",1.05758700165484,19,40,80,9
"Gemella_morbillorum",0.538148506565592,33,40,80,9
"Parvimonas_unclassified",1.11768541455615,16,40,80,9
"Bacteroidales_bacterium_ph8",1.18420598324926,15,40,80,9
"Pseudomonas_unclassified",0.608340138742946,29,40,80,9
"Alistipes_shahii",1.5929508547212,2,40,80,9
"Parasutterella_excrementihominis",0.476043797629015,34,40,80,9
"Oscillibacter_sp_KLE_1745",0.349456453482952,37,40,80,9
"Porphyromonas_uenonis",0.322346313541191,38,40,80,9
"Parabacteroides_unclassified",0.646137919307926,28,40,80,9
"Burkholderiales_bacterium_1_1_47",0.591877813322095,31,40,80,9
"Bacteroides_fragilis",1.28850854323302,9,40,80,9
"Clostridium_bolteae",1.23409837053272,13,40,80,9
"Clostridium_hathewayi",1.28690093821747,10,40,80,9
"Bifidobacterium_catenulatum",0.718875918113915,26,40,80,9
"Ruminococcus_gnavus",1.05795399541222,18,40,80,9
"Lachnospiraceae_bacterium_7_1_58FAA",1.09170553380784,17,40,80,9
"Solobacterium_moorei",1.50645144737748,5,40,80,9
"Adlercreutzia_equolifaciens",1.51180682402844,4,40,80,9
"Eubacterium_ventriosum",1.19761882589507,14,40,80,9
"Streptococcus_salivarius",1.25569935292568,11,40,80,9
"Bifidobacterium_animalis",0.380649726567847,35,40,80,9
"Coprococcus_sp_ART55_1",0.608046451920822,30,40,80,9
"Streptococcus_constellatus",0.559391938152409,32,40,80,9
"Akkermansia_muciniphila",0.950525873206069,22,40,80,9
"Bacteroides_finegoldii",0.889609755129843,24,40,80,9
"Bacteroides_vulgatus",0.905302892342396,23,40,80,9
"Clostridium_citroniae",0.816460165640685,25,40,80,9
"Veillonella_parvula",1.48638189326465,6,40,80,9
"Clostridium_spiroforme",0.148282235488788,39,40,80,9
"Bilophila_wadsworthia",1.46869845800985,7,40,80,9
"Enterococcus_faecium",0.372428922366592,36,40,80,9
"Escherichia_coli",1.23790634676318,12,40,80,9
"Faecalibacterium_prausnitzii",1.29718205416737,8,40,80,9
"Peptostreptococcus_anaerobius",0.0861296283781586,40,40,80,9
"Porphyromonas_asaccharolytica",0.984983432515464,20,40,80,8
"Bacteroides_fragilis",1.48195487979711,5,40,80,8
"Gemella_morbillorum",1.60873218512819,2,40,80,8
"Parvimonas_unclassified",1.32881263438079,7,40,80,8
"Parvimonas_micra",0.767744366707106,25,40,80,8
"Porphyromonas_uenonis",0.61221693611569,27,40,80,8
"Alistipes_onderdonkii",1.27196713382331,9,40,80,8
"Peptostreptococcaceae_noname_unclassified",1.18871812076947,12,40,80,8
"Eggerthella_lenta",1.42669552698746,6,40,80,8
"Alistipes_senegalensis",1.1333590643033,15,40,80,8
"Fusobacterium_nucleatum",1.01704713588364,19,40,80,8
"Butyrivibrio_unclassified",0.810359364029719,23,40,80,8
"Bilophila_wadsworthia",2.33173282203194,1,40,80,8
"Desulfovibrio_desulfuricans",0.818096134055622,22,40,80,8
"Peptostreptococcus_stomatis",1.08363945451054,16,40,80,8
"Bacteroides_uniformis",1.24089142082858,10,40,80,8
"Alistipes_indistinctus",1.15550782518217,14,40,80,8
"Klebsiella_unclassified",0.55381924240307,31,40,80,8
"Ruminococcus_lactaris",1.04864311166533,18,40,80,8
"Lachnospiraceae_bacterium_5_1_63FAA",0.946211881196609,21,40,80,8
"Bacteroides_caccae",1.60027777289416,3,40,80,8
"Bacteroides_salyersiae",1.06943677409362,17,40,80,8
"Ruminococcus_obeum",1.31182948853927,8,40,80,8
"Clostridium_asparagiforme",0.782298017667688,24,40,80,8
"Eubacterium_infirmum",0.554803303815316,30,40,80,8
"Pantoea_unclassified",0.501680403603953,33,40,80,8
"Subdoligranulum_sp_4_3_54A2FAA",0.71049023400676,26,40,80,8
"Porphyromonas_somerae",0.233443366268292,37,40,80,8
"Ruminococcus_torques",1.58507922326398,4,40,80,8
"Parabacteroides_johnsonii",0.546844294554904,32,40,80,8
"Adlercreutzia_equolifaciens",1.16049273040049,13,40,80,8
"Clostridium_citroniae",1.21249852061838,11,40,80,8
"Slackia_unclassified",0.335151940837429,36,40,80,8
"Erysipelotrichaceae_bacterium_5_2_54FAA",0.172046781887861,39,40,80,8
"Peptostreptococcus_anaerobius",0.407389381799236,35,40,80,8
"Rothia_unclassified",0.603789673388321,28,40,80,8
"candidate_division_TM7_single_cell_isolate_TM7b",0.215005194181079,38,40,80,8
"Klebsiella_oxytoca",0.165192432079328,40,40,80,8
"Bacteroides_intestinalis",0.591291527865802,29,40,80,8
"Acidaminococcus_unclassified",0.476531760444689,34,40,80,8
"Ruminococcus_torques",1.66799383063902,4,40,80,7
"Solobacterium_moorei",1.67216748916034,3,40,80,7
"Lachnospiraceae_bacterium_8_1_57FAA",0.671737585018833,29,40,80,7
"Eubacterium_infirmum",0.543048284845621,32,40,80,7
"Bacteroides_faecis",1.27138334890901,6,40,80,7
"Parvimonas_unclassified",1.67987604913264,2,40,80,7
"Peptostreptococcus_unclassified",0.904758453084645,22,40,80,7
"Paraprevotella_xylaniphila",0.450378598858714,34,40,80,7
"Parvimonas_micra",1.10492511388226,13,40,80,7
"Actinomyces_graevenitzii",0.469290387642329,33,40,80,7
"Desulfovibrio_desulfuricans",1.01454015632883,17,40,80,7
"Blautia_producta",0.589579751810391,30,40,80,7
"Ruminococcus_gnavus",1.22480132172583,9,40,80,7
"Gemella_morbillorum",1.09083790127254,14,40,80,7
"Corynebacterium_durum",0.279692677518984,38,40,80,7
"Peptostreptococcus_stomatis",1.26570895048989,8,40,80,7
"Streptococcus_anginosus",1.05540961156316,16,40,80,7
"Parasutterella_excrementihominis",1.2060282838729,10,40,80,7
